,station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
647,yanqin_aq,2018-02-27 15:00:00,160.0,171.0,39.0,1.4,51.0,10.0
648,yanqin_aq,2018-02-27 16:00:00,148.0,172.0,39.0,1.3,54.0,11.0
649,yanqin_aq,2018-02-27 17:00:00,131.0,168.0,35.0,1.2,61.0,10.0
650,yanqin_aq,2018-02-27 18:00:00,112.0,142.0,26.0,1.1,73.0,10.0
651,yanqin_aq,2018-02-27 19:00:00,101.0,132.0,30.0,1.1,64.0,10.0
652,yanqin_aq,2018-02-27 20:00:00,94.0,121.0,29.0,1.1,64.0,10.0
653,yanqin_aq,2018-02-27 21:00:00,74.0,99.0,28.0,0.9,67.0,8.0
654,yanqin_aq,2018-02-27 22:00:00,60.0,75.0,25.0,0.7,73.0,7.0
655,yanqin_aq,2018-02-27 23:00:00,61.0,79.0,28.0,0.8,67.0,7.0
656,yanqin_aq,2018-02-28 00:00:00,69.0,96.0,33.0,0.9,61.0,8.0
657,yanqin_aq,2018-02-28 01:00:00,74.0,104.0,31.0,0.9,64.0,8.0
658,yanqin_aq,2018-02-28 02:00:00,81.0,99.0,26.0,0.9,72.0,9.0
659,yanqin_aq,2018-02-28 03:00:00,87.0,119.0,24.0,0.9,79.0,9.0
660,yanqin_aq,2018-02-28 04:00:00,105.0,156.0,21.0,0.9,90.0,9.0
661,yanqin_aq,2018-02-28 05:00:00,125.0,182.0,20.0,1.0,104.0,8.0
662,yanqin_aq,2018-02-28 06:00:00,158.0,199.0,21.0,1.1,118.0,9.0
663,yanqin_aq,2018-02-28 07:00:00,184.0,235.0,28.0,1.2,119.0,11.0
664,yanqin_aq,2018-02-28 08:00:00,213.0,267.0,44.0,1.8,94.0,18.0
665,yanqin_aq,2018-02-28 09:00:00,115.0,204.0,24.0,0.8,83.0,9.0
666,yanqin_aq,2018-02-28 10:00:00,13.0,69.0,8.0,0.2,86.0,2.0
667,yanqin_aq,2018-02-28 11:00:00,7.0,,7.0,0.3,90.0,3.0
668,yanqin_aq,2018-02-28 12:00:00,10.0,65.0,6.0,0.3,91.0,2.0
669,yanqin_aq,2018-02-28 13:00:00,11.0,53.0,6.0,0.3,90.0,2.0
670,yanqin_aq,2018-02-28 14:00:00,10.0,58.0,5.0,0.3,89.0,2.0
671,yanqin_aq,2018-02-28 15:00:00,11.0,72.0,4.0,0.3,87.0,2.0
672,yanqin_aq,2018-02-28 16:00:00,10.0,60.0,3.0,0.3,88.0,2.0
673,yanqin_aq,2018-02-28 17:00:00,14.0,50.0,4.0,0.5,86.0,2.0
674,yanqin_aq,2018-02-28 18:00:00,10.0,29.0,2.0,0.3,89.0,2.0
675,yanqin_aq,2018-02-28 19:00:00,5.0,17.0,2.0,0.4,89.0,2.0
676,yanqin_aq,2018-02-28 20:00:00,9.0,17.0,3.0,0.4,82.0,2.0
677,yanqin_aq,2018-02-28 21:00:00,12.0,41.0,5.0,0.4,79.0,2.0
678,yanqin_aq,2018-02-28 22:00:00,10.0,38.0,7.0,0.4,76.0,2.0
679,yanqin_aq,2018-02-28 23:00:00,10.0,37.0,10.0,0.5,72.0,2.0
680,yanqin_aq,2018-03-01 00:00:00,16.0,44.0,17.0,0.5,66.0,3.0
681,yanqin_aq,2018-03-01 01:00:00,15.0,46.0,13.0,0.5,70.0,3.0
682,yanqin_aq,2018-03-01 02:00:00,14.0,42.0,7.0,0.5,78.0,3.0
683,yanqin_aq,2018-03-01 03:00:00,7.0,41.0,4.0,0.4,85.0,2.0
684,yanqin_aq,2018-03-01 04:00:00,13.0,56.0,6.0,0.5,85.0,4.0
685,yanqin_aq,2018-03-01 05:00:00,9.0,40.0,3.0,0.4,91.0,2.0
686,yanqin_aq,2018-03-01 06:00:00,12.0,31.0,3.0,0.4,95.0,2.0
687,yanqin_aq,2018-03-01 07:00:00,7.0,32.0,4.0,0.4,97.0,2.0
688,yanqin_aq,2018-03-01 08:00:00,10.0,30.0,5.0,0.4,99.0,2.0
689,yanqin_aq,2018-03-01 09:00:00,20.0,38.0,8.0,0.4,99.0,4.0
690,yanqin_aq,2018-03-01 10:00:00,20.0,40.0,13.0,0.5,93.0,4.0
691,yanqin_aq,2018-03-01 11:00:00,25.0,77.0,23.0,0.5,77.0,6.0
692,yanqin_aq,2018-03-01 12:00:00,28.0,90.0,19.0,0.6,79.0,7.0
693,yanqin_aq,2018-03-01 13:00:00,32.0,91.0,25.0,0.6,69.0,7.0
694,yanqin_aq,2018-03-01 14:00:00,38.0,96.0,25.0,0.7,67.0,7.0
695,yanqin_aq,2018-03-01 15:00:00,37.0,98.0,23.0,0.7,65.0,6.0
696,yanqin_aq,2018-03-01 16:00:00,42.0,83.0,25.0,0.7,58.0,6.0
697,yanqin_aq,2018-03-01 17:00:00,39.0,87.0,24.0,0.7,56.0,6.0
698,yanqin_aq,2018-03-01 18:00:00,49.0,94.0,30.0,0.8,46.0,9.0
699,yanqin_aq,2018-03-01 19:00:00,55.0,96.0,37.0,0.7,36.0,10.0
700,yanqin_aq,2018-03-01 20:00:00,54.0,96.0,40.0,0.8,31.0,10.0
701,yanqin_aq,2018-03-01 21:00:00,54.0,100.0,40.0,0.8,29.0,11.0
702,yanqin_aq,2018-03-01 22:00:00,55.0,102.0,46.0,0.9,21.0,11.0
703,yanqin_aq,2018-03-01 23:00:00,59.0,97.0,44.0,0.9,20.0,11.0
704,yanqin_aq,2018-03-02 00:00:00,85.0,125.0,48.0,1.2,21.0,19.0
705,yanqin_aq,2018-03-02 01:00:00,82.0,146.0,41.0,1.1,29.0,19.0
706,yanqin_aq,2018-03-02 02:00:00,72.0,119.0,32.0,1.0,44.0,17.0
707,yanqin_aq,2018-03-02 03:00:00,,109.0,28.0,0.9,60.0,14.0
708,yanqin_aq,2018-03-02 04:00:00,,,28.0,1.3,73.0,12.0
709,yanqin_aq,2018-03-02 05:00:00,63.0,,25.0,2.1,84.0,12.0
710,yanqin_aq,2018-03-02 06:00:00,80.0,147.0,26.0,2.1,89.0,12.0
711,yanqin_aq,2018-03-02 07:00:00,83.0,151.0,30.0,2.0,84.0,12.0
712,yanqin_aq,2018-03-02 08:00:00,75.0,151.0,34.0,1.8,74.0,12.0
713,yanqin_aq,2018-03-02 09:00:00,82.0,151.0,38.0,1.9,73.0,13.0
714,yanqin_aq,2018-03-02 10:00:00,84.0,151.0,47.0,2.0,66.0,15.0
715,yanqin_aq,2018-03-02 11:00:00,81.0,151.0,59.0,2.0,53.0,17.0
716,yanqin_aq,2018-03-02 12:00:00,111.0,151.0,62.0,2.1,46.0,24.0
717,yanqin_aq,2018-03-02 13:00:00,91.0,151.0,60.0,2.0,46.0,20.0
718,yanqin_aq,2018-03-02 14:00:00,115.0,151.0,58.0,2.2,40.0,23.0
719,yanqin_aq,2018-03-02 15:00:00,122.0,151.0,56.0,2.3,36.0,20.0
720,yanqin_aq,2018-03-02 16:00:00,109.0,151.0,49.0,2.3,40.0,17.0
721,yanqin_aq,2018-03-02 17:00:00,110.0,151.0,48.0,2.4,39.0,16.0
722,yanqin_aq,2018-03-02 18:00:00,105.0,151.0,40.0,2.3,46.0,15.0
723,yanqin_aq,2018-03-02 19:00:00,113.0,151.0,43.0,2.7,37.0,15.0
724,yanqin_aq,2018-03-02 20:00:00,117.0,1836.0,40.0,2.7,38.0,13.0
725,yanqin_aq,2018-03-02 21:00:00,126.0,256.0,53.0,3.2,17.0,14.0
726,yanqin_aq,2018-03-02 22:00:00,128.0,157.0,52.0,3.5,15.0,14.0
727,yanqin_aq,2018-03-02 23:00:00,131.0,159.0,55.0,3.5,14.0,13.0
728,yanqin_aq,2018-03-03 00:00:00,130.0,167.0,63.0,3.6,9.0,12.0
729,yanqin_aq,2018-03-03 01:00:00,137.0,185.0,74.0,3.0,16.0,17.0
730,yanqin_aq,2018-03-03 02:00:00,142.0,187.0,59.0,2.7,36.0,18.0
731,yanqin_aq,2018-03-03 03:00:00,152.0,191.0,54.0,2.6,54.0,19.0
732,yanqin_aq,2018-03-03 04:00:00,161.0,199.0,40.0,2.4,86.0,21.0
733,yanqin_aq,2018-03-03 05:00:00,148.0,176.0,40.0,2.4,93.0,26.0
734,yanqin_aq,2018-03-03 06:00:00,153.0,185.0,56.0,2.7,82.0,37.0
735,yanqin_aq,2018-03-03 07:00:00,149.0,192.0,48.0,2.4,97.0,28.0
736,yanqin_aq,2018-03-03 08:00:00,159.0,195.0,64.0,2.6,82.0,30.0
737,yanqin_aq,2018-03-03 09:00:00,174.0,278.0,82.0,2.9,59.0,35.0
738,yanqin_aq,2018-03-03 10:00:00,99.0,314.0,54.0,2.0,59.0,16.0
739,yanqin_aq,2018-03-03 11:00:00,76.0,221.0,51.0,1.9,51.0,15.0
740,yanqin_aq,2018-03-03 12:00:00,124.0,262.0,81.0,3.0,29.0,30.0
741,yanqin_aq,2018-03-03 13:00:00,121.0,271.0,77.0,2.9,25.0,25.0
742,yanqin_aq,2018-03-03 14:00:00,26.0,104.0,27.0,1.4,63.0,5.0
743,yanqin_aq,2018-03-03 15:00:00,11.0,59.0,12.0,1.1,78.0,2.0
744,yanqin_aq,2018-03-03 16:00:00,12.0,53.0,10.0,1.1,79.0,2.0
745,yanqin_aq,2018-03-03 17:00:00,14.0,61.0,8.0,1.0,80.0,2.0
746,yanqin_aq,2018-03-03 18:00:00,10.0,67.0,10.0,1.1,74.0,2.0
747,yanqin_aq,2018-03-03 19:00:00,14.0,66.0,10.0,0.2,73.0,2.0
748,yanqin_aq,2018-03-03 20:00:00,14.0,63.0,13.0,0.3,68.0,2.0
749,yanqin_aq,2018-03-03 21:00:00,13.0,56.0,10.0,0.2,74.0,2.0
750,yanqin_aq,2018-03-03 22:00:00,26.0,75.0,17.0,0.3,64.0,2.0
751,yanqin_aq,2018-03-03 23:00:00,38.0,93.0,34.0,0.6,47.0,5.0
752,yanqin_aq,2018-03-04 00:00:00,27.0,91.0,36.0,0.5,43.0,3.0
753,yanqin_aq,2018-03-04 01:00:00,20.0,88.0,23.0,0.4,57.0,3.0
754,yanqin_aq,2018-03-04 02:00:00,18.0,78.0,17.0,0.4,65.0,3.0
755,yanqin_aq,2018-03-04 03:00:00,22.0,77.0,20.0,0.4,64.0,3.0
756,yanqin_aq,2018-03-04 04:00:00,27.0,86.0,16.0,0.4,73.0,3.0
757,yanqin_aq,2018-03-04 05:00:00,42.0,96.0,19.0,0.1,78.0,4.0
758,yanqin_aq,2018-03-04 06:00:00,80.0,195.0,34.0,0.1,65.0,6.0
759,yanqin_aq,2018-03-04 07:00:00,76.0,274.0,35.0,0.1,58.0,7.0
760,yanqin_aq,2018-03-04 08:00:00,69.0,306.0,29.0,0.1,60.0,7.0
761,yanqin_aq,2018-03-04 09:00:00,69.0,331.0,32.0,0.1,54.0,6.0
762,yanqin_aq,2018-03-04 10:00:00,69.0,329.0,39.0,0.1,43.0,6.0
763,yanqin_aq,2018-03-04 11:00:00,58.0,323.0,42.0,0.1,35.0,6.0
764,yanqin_aq,2018-03-04 12:00:00,52.0,314.0,42.0,0.1,33.0,6.0
765,yanqin_aq,2018-03-04 13:00:00,48.0,290.0,41.0,0.1,30.0,6.0
766,yanqin_aq,2018-03-04 14:00:00,45.0,246.0,54.0,0.1,16.0,7.0
767,yanqin_aq,2018-03-04 15:00:00,55.0,242.0,62.0,0.1,4.0,6.0
768,yanqin_aq,2018-03-04 16:00:00,66.0,250.0,61.0,0.9,6.0,8.0
769,yanqin_aq,2018-03-04 17:00:00,66.0,237.0,60.0,0.9,5.0,7.0
770,yanqin_aq,2018-03-04 18:00:00,52.0,225.0,59.0,0.7,3.0,7.0
771,yanqin_aq,2018-03-04 19:00:00,56.0,220.0,56.0,0.8,3.0,6.0
772,yanqin_aq,2018-03-04 20:00:00,53.0,211.0,57.0,1.0,2.0,8.0
773,yanqin_aq,2018-03-04 21:00:00,48.0,206.0,57.0,0.8,2.0,8.0
774,yanqin_aq,2018-03-04 22:00:00,46.0,192.0,57.0,1.1,2.0,9.0
775,yanqin_aq,2018-03-04 23:00:00,58.0,167.0,61.0,1.7,4.0,13.0
776,yanqin_aq,2018-03-05 00:00:00,65.0,151.0,64.0,1.6,7.0,16.0
777,yanqin_aq,2018-03-05 01:00:00,89.0,165.0,66.0,1.1,18.0,15.0
778,yanqin_aq,2018-03-05 02:00:00,47.0,99.0,33.0,0.2,44.0,7.0
779,yanqin_aq,2018-03-05 03:00:00,22.0,51.0,17.0,0.1,66.0,3.0
780,yanqin_aq,2018-03-05 04:00:00,25.0,86.0,11.0,0.1,77.0,3.0
781,yanqin_aq,2018-03-05 05:00:00,34.0,122.0,17.0,0.1,74.0,5.0
782,yanqin_aq,2018-03-05 06:00:00,51.0,181.0,38.0,0.1,60.0,6.0
783,yanqin_aq,2018-03-05 07:00:00,68.0,213.0,60.0,0.2,50.0,7.0
784,yanqin_aq,2018-03-05 08:00:00,50.0,159.0,34.0,0.1,77.0,8.0
785,yanqin_aq,2018-03-05 09:00:00,43.0,133.0,26.0,0.1,85.0,10.0
786,yanqin_aq,2018-03-05 10:00:00,46.0,138.0,32.0,0.1,77.0,11.0
787,yanqin_aq,2018-03-05 11:00:00,52.0,135.0,34.0,0.1,70.0,13.0
788,yanqin_aq,2018-03-05 12:00:00,53.0,135.0,33.0,0.2,67.0,17.0
789,yanqin_aq,2018-03-05 13:00:00,64.0,133.0,34.0,0.3,61.0,16.0
790,yanqin_aq,2018-03-05 14:00:00,57.0,136.0,33.0,0.2,56.0,12.0
791,yanqin_aq,2018-03-05 15:00:00,35.0,98.0,28.0,0.1,54.0,7.0
792,yanqin_aq,2018-03-05 16:00:00,31.0,72.0,30.0,0.1,49.0,6.0
793,yanqin_aq,2018-03-05 17:00:00,30.0,67.0,38.0,0.1,38.0,5.0
794,yanqin_aq,2018-03-05 18:00:00,32.0,62.0,45.0,0.1,27.0,6.0
795,yanqin_aq,2018-03-05 19:00:00,37.0,63.0,61.0,0.9,9.0,6.0
796,yanqin_aq,2018-03-05 20:00:00,44.0,76.0,51.0,1.2,14.0,6.0
797,yanqin_aq,2018-03-05 21:00:00,51.0,81.0,59.0,1.2,7.0,6.0
798,yanqin_aq,2018-03-05 22:00:00,50.0,84.0,65.0,1.4,5.0,8.0
799,yanqin_aq,2018-03-05 23:00:00,52.0,96.0,67.0,1.4,5.0,8.0
800,yanqin_aq,2018-03-06 00:00:00,52.0,88.0,54.0,1.2,13.0,9.0
801,yanqin_aq,2018-03-06 01:00:00,60.0,97.0,38.0,1.0,33.0,9.0
802,yanqin_aq,2018-03-06 02:00:00,56.0,87.0,25.0,0.7,51.0,9.0
803,yanqin_aq,2018-03-06 03:00:00,61.0,74.0,20.0,0.6,63.0,9.0
804,yanqin_aq,2018-03-06 04:00:00,67.0,83.0,22.0,0.8,67.0,10.0
805,yanqin_aq,2018-03-06 05:00:00,79.0,84.0,24.0,0.9,71.0,10.0
806,yanqin_aq,2018-03-06 06:00:00,71.0,84.0,24.0,1.0,81.0,13.0
807,yanqin_aq,2018-03-06 07:00:00,76.0,95.0,28.0,1.2,78.0,14.0
808,yanqin_aq,2018-03-06 08:00:00,81.0,98.0,36.0,1.2,70.0,13.0
809,yanqin_aq,2018-03-06 09:00:00,68.0,90.0,37.0,0.9,72.0,10.0
810,yanqin_aq,2018-03-06 10:00:00,49.0,68.0,37.0,0.6,70.0,10.0
811,yanqin_aq,2018-03-06 11:00:00,43.0,69.0,34.0,0.6,64.0,8.0
812,yanqin_aq,2018-03-06 12:00:00,58.0,76.0,38.0,0.7,50.0,6.0
813,yanqin_aq,2018-03-06 13:00:00,53.0,81.0,36.0,0.6,49.0,8.0
814,yanqin_aq,2018-03-06 14:00:00,40.0,81.0,32.0,0.6,51.0,9.0
815,yanqin_aq,2018-03-06 15:00:00,44.0,75.0,32.0,0.6,47.0,9.0
816,yanqin_aq,2018-03-06 16:00:00,42.0,62.0,28.0,0.6,53.0,9.0
817,yanqin_aq,2018-03-06 17:00:00,32.0,51.0,25.0,0.6,58.0,8.0
818,yanqin_aq,2018-03-06 18:00:00,30.0,50.0,25.0,0.6,55.0,7.0
819,yanqin_aq,2018-03-06 19:00:00,24.0,48.0,31.0,0.6,44.0,6.0
820,yanqin_aq,2018-03-06 20:00:00,23.0,40.0,34.0,0.6,36.0,6.0
821,yanqin_aq,2018-03-06 21:00:00,26.0,45.0,33.0,0.6,35.0,6.0
822,yanqin_aq,2018-03-06 22:00:00,24.0,43.0,38.0,0.6,31.0,6.0
823,yanqin_aq,2018-03-06 23:00:00,34.0,45.0,42.0,0.7,26.0,7.0
824,yanqin_aq,2018-03-07 00:00:00,30.0,46.0,45.0,0.6,25.0,6.0
825,yanqin_aq,2018-03-07 01:00:00,27.0,50.0,37.0,0.6,34.0,6.0
826,yanqin_aq,2018-03-07 02:00:00,32.0,49.0,27.0,0.5,46.0,6.0
827,yanqin_aq,2018-03-07 03:00:00,39.0,46.0,23.0,0.6,55.0,7.0
828,yanqin_aq,2018-03-07 04:00:00,43.0,49.0,21.0,0.6,59.0,6.0
829,yanqin_aq,2018-03-07 05:00:00,48.0,62.0,23.0,0.6,62.0,6.0
830,yanqin_aq,2018-03-07 06:00:00,52.0,87.0,28.0,0.6,60.0,6.0
831,yanqin_aq,2018-03-07 07:00:00,57.0,70.0,30.0,0.6,58.0,5.0
832,yanqin_aq,2018-03-07 08:00:00,70.0,72.0,24.0,0.7,65.0,6.0
833,yanqin_aq,2018-03-07 09:00:00,93.0,98.0,35.0,1.0,49.0,9.0
834,yanqin_aq,2018-03-07 10:00:00,92.0,108.0,51.0,1.0,31.0,6.0
835,yanqin_aq,2018-03-07 11:00:00,108.0,130.0,65.0,1.2,17.0,6.0
836,yanqin_aq,2018-03-07 12:00:00,43.0,67.0,24.0,0.6,60.0,5.0
837,yanqin_aq,2018-03-07 13:00:00,16.0,43.0,8.0,0.3,81.0,2.0
838,yanqin_aq,2018-03-07 14:00:00,13.0,47.0,5.0,0.3,83.0,2.0
839,yanqin_aq,2018-03-07 15:00:00,10.0,45.0,4.0,0.2,82.0,2.0
840,yanqin_aq,2018-03-07 16:00:00,11.0,52.0,4.0,0.3,81.0,2.0
841,yanqin_aq,2018-03-07 17:00:00,6.0,39.0,6.0,0.3,77.0,2.0
842,yanqin_aq,2018-03-07 18:00:00,9.0,43.0,12.0,0.4,65.0,2.0
843,yanqin_aq,2018-03-07 19:00:00,12.0,57.0,32.0,0.5,39.0,2.0
844,yanqin_aq,2018-03-07 20:00:00,21.0,100.0,37.0,0.6,28.0,5.0
845,yanqin_aq,2018-03-07 21:00:00,16.0,89.0,45.0,0.6,23.0,6.0
846,yanqin_aq,2018-03-07 22:00:00,17.0,77.0,50.0,0.7,14.0,4.0
847,yanqin_aq,2018-03-07 23:00:00,24.0,90.0,48.0,1.0,12.0,3.0
848,yanqin_aq,2018-03-08 00:00:00,40.0,113.0,58.0,1.2,10.0,6.0
849,yanqin_aq,2018-03-08 01:00:00,37.0,102.0,38.0,1.0,33.0,8.0
850,yanqin_aq,2018-03-08 02:00:00,32.0,94.0,24.0,0.8,50.0,11.0
851,yanqin_aq,2018-03-08 03:00:00,23.0,63.0,15.0,0.5,64.0,7.0
852,yanqin_aq,2018-03-08 04:00:00,16.0,41.0,10.0,0.5,74.0,7.0
853,yanqin_aq,2018-03-08 05:00:00,19.0,20.0,7.0,0.3,82.0,3.0
854,yanqin_aq,2018-03-08 06:00:00,19.0,19.0,7.0,0.2,87.0,2.0
855,yanqin_aq,2018-03-08 07:00:00,12.0,25.0,8.0,0.2,89.0,2.0
856,yanqin_aq,2018-03-08 08:00:00,12.0,19.0,10.0,0.2,90.0,3.0
857,yanqin_aq,2018-03-08 09:00:00,19.0,31.0,17.0,0.2,84.0,3.0
858,yanqin_aq,2018-03-08 10:00:00,33.0,68.0,35.0,0.4,68.0,3.0
859,yanqin_aq,2018-03-08 11:00:00,54.0,89.0,41.0,0.6,65.0,5.0
860,yanqin_aq,2018-03-08 12:00:00,70.0,105.0,40.0,0.8,66.0,6.0
861,yanqin_aq,2018-03-08 13:00:00,86.0,124.0,41.0,1.0,64.0,7.0
862,yanqin_aq,2018-03-08 14:00:00,97.0,123.0,40.0,1.1,62.0,8.0
863,yanqin_aq,2018-03-08 15:00:00,96.0,114.0,39.0,1.1,59.0,9.0
864,yanqin_aq,2018-03-08 16:00:00,94.0,109.0,50.0,1.1,43.0,8.0
865,yanqin_aq,2018-03-08 17:00:00,95.0,105.0,42.0,1.2,47.0,8.0
866,yanqin_aq,2018-03-08 18:00:00,95.0,104.0,38.0,1.2,48.0,7.0
867,yanqin_aq,2018-03-08 19:00:00,94.0,101.0,43.0,1.4,38.0,6.0
868,yanqin_aq,2018-03-08 20:00:00,102.0,102.0,46.0,1.6,24.0,5.0
869,yanqin_aq,2018-03-08 21:00:00,96.0,102.0,50.0,1.4,22.0,5.0
870,yanqin_aq,2018-03-08 22:00:00,100.0,102.0,55.0,1.7,15.0,5.0
871,yanqin_aq,2018-03-08 23:00:00,109.0,,55.0,1.8,14.0,4.0
872,yanqin_aq,2018-03-09 00:00:00,166.0,,65.0,2.4,17.0,7.0
873,yanqin_aq,2018-03-09 01:00:00,189.0,206.0,67.0,2.4,24.0,11.0
874,yanqin_aq,2018-03-09 02:00:00,123.0,149.0,59.0,1.5,30.0,9.0
875,yanqin_aq,2018-03-09 03:00:00,129.0,137.0,57.0,1.4,53.0,9.0
876,yanqin_aq,2018-03-09 04:00:00,122.0,,49.0,1.2,59.0,8.0
877,yanqin_aq,2018-03-09 05:00:00,118.0,121.0,51.0,1.2,65.0,8.0
878,yanqin_aq,2018-03-09 06:00:00,107.0,,48.0,1.1,66.0,8.0
879,yanqin_aq,2018-03-09 07:00:00,105.0,113.0,56.0,1.0,64.0,8.0
880,yanqin_aq,2018-03-09 08:00:00,103.0,127.0,62.0,1.0,62.0,9.0
881,yanqin_aq,2018-03-09 09:00:00,114.0,129.0,75.0,1.1,54.0,10.0
882,yanqin_aq,2018-03-09 10:00:00,119.0,129.0,85.0,1.2,47.0,11.0
883,yanqin_aq,2018-03-09 11:00:00,127.0,133.0,72.0,1.1,63.0,12.0
884,yanqin_aq,2018-03-09 12:00:00,130.0,142.0,65.0,1.1,66.0,14.0
885,yanqin_aq,2018-03-09 13:00:00,136.0,138.0,72.0,1.3,46.0,12.0
886,yanqin_aq,2018-03-09 14:00:00,137.0,147.0,64.0,1.5,46.0,11.0
887,yanqin_aq,2018-03-09 15:00:00,147.0,152.0,82.0,1.8,24.0,11.0
888,yanqin_aq,2018-03-09 16:00:00,149.0,172.0,96.0,2.0,5.0,8.0
889,yanqin_aq,2018-03-09 17:00:00,163.0,171.0,95.0,2.7,6.0,10.0
890,yanqin_aq,2018-03-09 18:00:00,175.0,178.0,85.0,3.2,8.0,13.0
891,yanqin_aq,2018-03-09 19:00:00,159.0,,66.0,2.4,12.0,10.0
892,yanqin_aq,2018-03-09 20:00:00,156.0,,60.0,2.8,12.0,9.0
893,yanqin_aq,2018-03-09 21:00:00,152.0,,67.0,2.7,5.0,8.0
894,yanqin_aq,2018-03-09 22:00:00,152.0,,74.0,2.7,4.0,9.0
895,yanqin_aq,2018-03-09 23:00:00,198.0,,72.0,2.8,13.0,8.0
896,yanqin_aq,2018-03-10 00:00:00,203.0,,67.0,3.0,15.0,10.0
897,yanqin_aq,2018-03-10 01:00:00,238.0,255.0,75.0,2.9,26.0,14.0
898,yanqin_aq,2018-03-10 02:00:00,214.0,230.0,73.0,2.3,40.0,16.0
899,yanqin_aq,2018-03-10 03:00:00,177.0,196.0,75.0,1.9,46.0,17.0
900,yanqin_aq,2018-03-10 04:00:00,141.0,180.0,58.0,1.5,62.0,19.0
901,yanqin_aq,2018-03-10 05:00:00,110.0,162.0,50.0,1.2,67.0,18.0
902,yanqin_aq,2018-03-10 06:00:00,75.0,133.0,31.0,0.7,92.0,9.0
903,yanqin_aq,2018-03-10 07:00:00,80.0,133.0,32.0,0.8,111.0,10.0
904,yanqin_aq,2018-03-10 08:00:00,102.0,151.0,43.0,1.1,118.0,14.0
905,yanqin_aq,2018-03-10 09:00:00,143.0,182.0,61.0,2.1,115.0,26.0
906,yanqin_aq,2018-03-10 10:00:00,147.0,193.0,70.0,2.4,101.0,29.0
907,yanqin_aq,2018-03-10 11:00:00,129.0,166.0,50.0,1.5,106.0,22.0
908,yanqin_aq,2018-03-10 12:00:00,115.0,134.0,39.0,1.2,106.0,19.0
909,yanqin_aq,2018-03-10 13:00:00,101.0,124.0,36.0,1.0,94.0,16.0
910,yanqin_aq,2018-03-10 14:00:00,95.0,110.0,35.0,1.0,84.0,14.0
911,yanqin_aq,2018-03-10 15:00:00,85.0,103.0,34.0,0.8,77.0,11.0
912,yanqin_aq,2018-03-10 16:00:00,67.0,85.0,35.0,0.7,61.0,9.0
913,yanqin_aq,2018-03-10 17:00:00,59.0,73.0,36.0,0.6,50.0,7.0
914,yanqin_aq,2018-03-10 18:00:00,41.0,57.0,36.0,0.6,46.0,6.0
915,yanqin_aq,2018-03-10 19:00:00,34.0,40.0,30.0,0.5,50.0,6.0
916,yanqin_aq,2018-03-10 20:00:00,31.0,,18.0,0.4,75.0,7.0
917,yanqin_aq,2018-03-10 21:00:00,30.0,,35.0,0.5,55.0,7.0
918,yanqin_aq,2018-03-10 22:00:00,37.0,,36.0,0.6,51.0,6.0
919,yanqin_aq,2018-03-10 23:00:00,39.0,,36.0,0.7,50.0,6.0
920,yanqin_aq,2018-03-11 00:00:00,41.0,,38.0,0.7,54.0,8.0
921,yanqin_aq,2018-03-11 01:00:00,35.0,40.0,28.0,0.8,68.0,12.0
922,yanqin_aq,2018-03-11 02:00:00,32.0,,21.0,0.8,78.0,14.0
923,yanqin_aq,2018-03-11 03:00:00,44.0,49.0,19.0,0.8,84.0,12.0
924,yanqin_aq,2018-03-11 04:00:00,53.0,66.0,19.0,1.0,91.0,15.0
925,yanqin_aq,2018-03-11 05:00:00,60.0,70.0,20.0,1.0,93.0,16.0
926,yanqin_aq,2018-03-11 06:00:00,62.0,69.0,26.0,1.1,88.0,17.0
927,yanqin_aq,2018-03-11 07:00:00,63.0,80.0,31.0,1.1,83.0,17.0
928,yanqin_aq,2018-03-11 08:00:00,62.0,81.0,37.0,1.1,79.0,18.0
929,yanqin_aq,2018-03-11 09:00:00,68.0,86.0,40.0,1.1,75.0,17.0
930,yanqin_aq,2018-03-11 10:00:00,75.0,93.0,46.0,1.2,69.0,17.0
931,yanqin_aq,2018-03-11 11:00:00,74.0,102.0,50.0,1.2,61.0,17.0
932,yanqin_aq,2018-03-11 12:00:00,73.0,94.0,50.0,1.3,55.0,17.0
933,yanqin_aq,2018-03-11 13:00:00,69.0,91.0,51.0,1.5,48.0,18.0
934,yanqin_aq,2018-03-11 14:00:00,80.0,94.0,59.0,1.6,35.0,16.0
935,yanqin_aq,2018-03-11 15:00:00,82.0,90.0,49.0,1.5,38.0,15.0
936,yanqin_aq,2018-03-11 16:00:00,96.0,98.0,49.0,1.8,35.0,14.0
937,yanqin_aq,2018-03-11 17:00:00,106.0,113.0,47.0,1.9,33.0,14.0
938,yanqin_aq,2018-03-11 18:00:00,99.0,104.0,41.0,1.9,34.0,11.0
939,yanqin_aq,2018-03-11 19:00:00,97.0,103.0,54.0,1.9,18.0,10.0
940,yanqin_aq,2018-03-11 20:00:00,101.0,115.0,76.0,2.1,2.0,11.0
941,yanqin_aq,2018-03-11 21:00:00,100.0,118.0,76.0,2.2,2.0,11.0
942,yanqin_aq,2018-03-11 22:00:00,101.0,121.0,77.0,2.1,2.0,11.0
943,yanqin_aq,2018-03-11 23:00:00,105.0,118.0,76.0,2.7,3.0,9.0
944,yanqin_aq,2018-03-12 00:00:00,164.0,170.0,82.0,3.3,14.0,14.0
