,Unnamed: 0,station_id,utc_time,temperature,pressure,humidity,wind_speed,wind_direction,weather
18652,127,shunyi_meo,2018-02-05 23:00:00,-11.3,1028.0,40.0,1.1,4.0,0.0
18653,128,shunyi_meo,2018-02-06 00:00:00,-11.2,1028.3,39.0,1.1,29.0,0.0
18654,129,shunyi_meo,2018-02-06 01:00:00,-9.0,1028.2,33.0,1.6,41.0,0.0
18655,130,shunyi_meo,2018-02-06 02:00:00,-6.4,1027.7,27.0,1.7,100.0,0.0
18656,131,shunyi_meo,2018-02-06 03:00:00,-3.7,1027.0,23.0,1.3,145.0,0.0
18657,132,shunyi_meo,2018-02-06 04:00:00,-2.5,1025.5,21.0,1.9,100.0,0.0
18658,133,shunyi_meo,2018-02-06 05:00:00,-1.1,1023.7,20.0,1.0,264.0,0.0
18659,134,shunyi_meo,2018-02-06 06:00:00,0.8,1022.1,19.0,2.4,217.0,0.0
18660,135,shunyi_meo,2018-02-06 07:00:00,1.5,1021.2,19.0,2.0,244.0,0.0
18661,136,shunyi_meo,2018-02-06 08:00:00,1.4,1020.6,20.0,1.9,218.0,0.0
18662,137,shunyi_meo,2018-02-06 09:00:00,0.5,1020.2,22.0,1.5,198.0,0.0
18663,138,shunyi_meo,2018-02-06 10:00:00,-1.2,1020.6,27.0,1.3,197.0,0.0
18664,139,shunyi_meo,2018-02-06 11:00:00,-2.6,1020.6,33.0,1.5,198.0,0.0
18665,140,shunyi_meo,2018-02-06 12:00:00,-2.7,1020.7,34.0,1.2,177.0,0.0
18666,141,shunyi_meo,2018-02-06 13:00:00,-3.5,1020.5,38.0,1.1,171.0,0.0
18667,142,shunyi_meo,2018-02-06 14:00:00,-3.5,1020.5,40.0,0.9,128.0,0.0
18668,143,shunyi_meo,2018-02-06 15:00:00,-4.1,1020.2,37.0,1.1,18.0,0.0
18669,144,shunyi_meo,2018-02-06 16:00:00,-4.9,1020.1,43.0,0.2,999017.0,0.0
18670,145,shunyi_meo,2018-02-06 17:00:00,-5.8,1020.0,43.0,0.8,73.0,0.0
18671,146,shunyi_meo,2018-02-06 18:00:00,-5.8,1020.0,45.0,0.7,206.0,0.0
18672,147,shunyi_meo,2018-02-06 19:00:00,-7.5,1019.8,59.0,0.8,124.0,0.0
18673,148,shunyi_meo,2018-02-06 20:00:00,-8.6,1019.8,65.0,0.5,291.0,0.0
18674,149,shunyi_meo,2018-02-06 21:00:00,-9.1,1020.3,63.0,0.2,999017.0,0.0
18675,150,shunyi_meo,2018-02-06 22:00:00,-8.6,1020.9,59.0,1.9,282.0,0.0
18676,151,shunyi_meo,2018-02-06 23:00:00,-9.1,1021.7,64.0,0.1,999017.0,0.0
18677,152,shunyi_meo,2018-02-07 00:00:00,-5.5,1022.9,33.0,2.6,317.0,0.0
18678,153,shunyi_meo,2018-02-07 01:00:00,-3.3,1024.1,25.0,4.0,321.0,0.0
18679,154,shunyi_meo,2018-02-07 02:00:00,-2.1,1024.5,20.0,2.4,335.0,0.0
18680,155,shunyi_meo,2018-02-07 03:00:00,-1.5,1025.0,17.0,4.1,345.0,0.0
18681,156,shunyi_meo,2018-02-07 04:00:00,-1.0,1024.7,17.0,4.9,310.0,0.0
18682,157,shunyi_meo,2018-02-07 05:00:00,-0.1,1024.3,16.0,2.8,36.0,0.0
18683,158,shunyi_meo,2018-02-07 06:00:00,0.7,1023.7,16.0,3.3,292.0,0.0
18684,159,shunyi_meo,2018-02-07 07:00:00,0.8,1023.7,15.0,5.1,307.0,0.0
18685,160,shunyi_meo,2018-02-07 08:00:00,0.8,1023.6,16.0,4.1,305.0,0.0
18686,161,shunyi_meo,2018-02-07 09:00:00,0.1,1024.0,16.0,3.6,321.0,0.0
18687,162,shunyi_meo,2018-02-07 10:00:00,-1.0,1024.6,18.0,3.1,326.0,0.0
18688,163,shunyi_meo,2018-02-07 11:00:00,-2.2,1025.1,20.0,2.5,309.0,0.0
18689,164,shunyi_meo,2018-02-07 12:00:00,-3.4,1025.4,23.0,2.5,55.0,0.0
18690,165,shunyi_meo,2018-02-07 13:00:00,-4.2,1025.7,25.0,0.8,62.0,0.0
18691,166,shunyi_meo,2018-02-07 14:00:00,-4.8,1025.5,26.0,2.2,55.0,0.0
18692,167,shunyi_meo,2018-02-07 15:00:00,-5.6,1024.9,28.0,2.0,55.0,0.0
18693,168,shunyi_meo,2018-02-07 16:00:00,-6.5,1024.2,30.0,1.8,39.0,0.0
18694,169,shunyi_meo,2018-02-07 17:00:00,-7.1,1023.8,31.0,1.5,336.0,0.0
18695,170,shunyi_meo,2018-02-07 18:00:00,-8.2,1023.5,37.0,1.6,23.0,0.0
18696,171,shunyi_meo,2018-02-07 19:00:00,-9.2,1022.4,41.0,1.3,332.0,0.0
18697,172,shunyi_meo,2018-02-07 20:00:00,,,,,,
18698,173,shunyi_meo,2018-02-07 21:00:00,-10.1,1021.2,48.0,1.1,27.0,0.0
18699,174,shunyi_meo,2018-02-07 22:00:00,-10.4,1020.5,47.0,1.1,14.0,0.0
18700,175,shunyi_meo,2018-02-07 23:00:00,-10.7,1020.2,74.0,1.7,38.0,0.0
18701,176,shunyi_meo,2018-02-08 00:00:00,-10.3,1020.5,82.0,1.4,19.0,9.0
18702,177,shunyi_meo,2018-02-08 01:00:00,-8.3,1020.3,66.0,2.4,78.0,9.0
18703,178,shunyi_meo,2018-02-08 02:00:00,-6.4,1020.3,50.0,1.4,91.0,0.0
18704,179,shunyi_meo,2018-02-08 03:00:00,-4.5,1019.0,42.0,3.3,155.0,0.0
18705,180,shunyi_meo,2018-02-08 04:00:00,-2.9,1017.8,38.0,0.9,329.0,0.0
18706,181,shunyi_meo,2018-02-08 05:00:00,-1.1,1016.1,31.0,0.9,267.0,0.0
18707,182,shunyi_meo,2018-02-08 06:00:00,0.4,1014.5,23.0,1.2,60.0,0.0
18708,183,shunyi_meo,2018-02-08 07:00:00,1.7,1013.7,16.0,4.5,219.0,0.0
18709,184,shunyi_meo,2018-02-08 08:00:00,0.8,1013.2,17.0,4.6,216.0,0.0
18710,185,shunyi_meo,2018-02-08 09:00:00,0.7,1013.3,18.0,2.3,195.0,0.0
18711,186,shunyi_meo,2018-02-08 10:00:00,0.0,1013.5,21.0,1.5,149.0,0.0
18712,187,shunyi_meo,2018-02-08 11:00:00,-0.5,1013.7,21.0,1.7,125.0,0.0
18713,188,shunyi_meo,2018-02-08 12:00:00,-1.5,1013.5,23.0,1.1,94.0,0.0
18714,189,shunyi_meo,2018-02-08 13:00:00,-2.8,1013.4,27.0,0.8,117.0,0.0
18715,190,shunyi_meo,2018-02-08 14:00:00,-2.6,1013.5,33.0,2.3,104.0,0.0
18716,191,shunyi_meo,2018-02-08 15:00:00,-3.2,1013.5,43.0,2.1,111.0,0.0
18717,192,shunyi_meo,2018-02-08 16:00:00,-3.6,1013.4,39.0,1.2,35.0,0.0
18718,193,shunyi_meo,2018-02-08 17:00:00,-6.0,1013.2,43.0,0.5,353.0,0.0
18719,194,shunyi_meo,2018-02-08 18:00:00,-7.1,1013.3,46.0,0.4,271.0,0.0
18720,195,shunyi_meo,2018-02-08 19:00:00,-7.6,1012.8,54.0,0.7,89.0,0.0
18721,196,shunyi_meo,2018-02-08 20:00:00,-7.6,1013.0,51.0,0.8,64.0,0.0
18722,197,shunyi_meo,2018-02-08 21:00:00,-7.9,1013.3,50.0,0.6,341.0,0.0
18723,198,shunyi_meo,2018-02-08 22:00:00,-7.7,1013.6,45.0,1.4,33.0,0.0
18724,199,shunyi_meo,2018-02-08 23:00:00,-7.4,1014.3,44.0,2.3,15.0,0.0
18725,200,shunyi_meo,2018-02-09 00:00:00,-6.1,1015.7,39.0,1.6,12.0,0.0
18726,201,shunyi_meo,2018-02-09 01:00:00,-4.9,1016.8,35.0,2.0,3.0,0.0
18727,202,shunyi_meo,2018-02-09 02:00:00,-3.8,1017.5,33.0,1.5,9.0,0.0
18728,203,shunyi_meo,2018-02-09 03:00:00,-0.7,1017.8,27.0,0.4,248.0,0.0
18729,204,shunyi_meo,2018-02-09 04:00:00,3.4,1017.1,16.0,1.0,342.0,0.0
18730,205,shunyi_meo,2018-02-09 05:00:00,3.0,1016.8,12.0,2.7,312.0,0.0
18731,206,shunyi_meo,2018-02-09 06:00:00,3.4,1017.2,11.0,3.0,341.0,0.0
18732,207,shunyi_meo,2018-02-09 07:00:00,4.1,1017.9,8.0,5.0,308.0,0.0
18733,208,shunyi_meo,2018-02-09 08:00:00,3.3,1018.7,7.0,7.4,306.0,0.0
18734,209,shunyi_meo,2018-02-09 09:00:00,1.8,1020.1,5.0,6.8,298.0,0.0
18735,210,shunyi_meo,2018-02-09 10:00:00,0.0,1022.1,8.0,5.0,300.0,0.0
18736,211,shunyi_meo,2018-02-09 11:00:00,-1.6,1024.6,13.0,5.1,343.0,0.0
18737,212,shunyi_meo,2018-02-09 12:00:00,-3.0,1025.9,13.0,4.1,321.0,0.0
18738,213,shunyi_meo,2018-02-09 13:00:00,-3.8,1026.5,14.0,6.4,350.0,0.0
18739,214,shunyi_meo,2018-02-09 14:00:00,-4.7,1026.9,15.0,3.4,9.0,0.0
18740,215,shunyi_meo,2018-02-09 15:00:00,-5.3,1027.2,16.0,3.0,13.0,0.0
18741,216,shunyi_meo,2018-02-09 16:00:00,-5.7,1027.2,17.0,2.7,25.0,0.0
18742,217,shunyi_meo,2018-02-09 17:00:00,-6.1,1027.6,18.0,1.0,284.0,0.0
18743,218,shunyi_meo,2018-02-09 18:00:00,-7.8,1027.4,27.0,0.2,999017.0,0.0
18744,219,shunyi_meo,2018-02-09 19:00:00,-9.6,1027.1,34.0,0.7,2.0,0.0
18745,220,shunyi_meo,2018-02-09 20:00:00,-10.3,1026.3,35.0,0.1,999017.0,0.0
18746,221,shunyi_meo,2018-02-09 21:00:00,-10.5,1026.2,41.0,0.8,88.0,0.0
18747,222,shunyi_meo,2018-02-09 22:00:00,-11.1,1026.3,36.0,0.2,999017.0,0.0
18748,223,shunyi_meo,2018-02-09 23:00:00,-9.8,1026.6,34.0,0.6,68.0,0.0
18749,224,shunyi_meo,2018-02-10 00:00:00,-8.1,1027.7,30.0,1.6,12.0,0.0
18750,225,shunyi_meo,2018-02-10 01:00:00,-4.8,1028.0,21.0,3.3,318.0,0.0
18751,226,shunyi_meo,2018-02-10 02:00:00,-3.8,1027.9,17.0,5.2,289.0,0.0
18752,227,shunyi_meo,2018-02-10 03:00:00,-3.5,1027.4,14.0,6.4,294.0,0.0
18753,228,shunyi_meo,2018-02-10 04:00:00,-3.4,1026.8,13.0,7.2,301.0,0.0
18754,229,shunyi_meo,2018-02-10 05:00:00,-3.2,1025.9,11.0,7.0,300.0,0.0
18755,230,shunyi_meo,2018-02-10 06:00:00,-2.7,1025.0,11.0,6.7,299.0,0.0
18756,231,shunyi_meo,2018-02-10 07:00:00,-2.5,1024.9,11.0,6.5,292.0,0.0
18757,232,shunyi_meo,2018-02-10 08:00:00,-2.5,1024.9,12.0,4.9,319.0,0.0
18758,233,shunyi_meo,2018-02-10 09:00:00,-3.1,1024.7,13.0,2.3,5.0,0.0
18759,234,shunyi_meo,2018-02-10 10:00:00,-3.9,1024.8,15.0,1.4,325.0,0.0
18760,235,shunyi_meo,2018-02-10 11:00:00,-3.5,1025.0,15.0,1.3,15.0,0.0
18761,236,shunyi_meo,2018-02-10 12:00:00,-5.5,1024.8,21.0,1.1,238.0,0.0
18762,237,shunyi_meo,2018-02-10 13:00:00,-6.3,1024.8,23.0,1.3,277.0,0.0
18763,238,shunyi_meo,2018-02-10 14:00:00,-5.4,1024.4,19.0,1.8,268.0,0.0
18764,239,shunyi_meo,2018-02-10 15:00:00,-3.7,1024.5,16.0,4.1,290.0,0.0
18765,240,shunyi_meo,2018-02-10 16:00:00,-4.3,1024.5,19.0,2.4,296.0,0.0
18766,241,shunyi_meo,2018-02-10 17:00:00,-4.6,1024.1,21.0,2.5,299.0,0.0
18767,242,shunyi_meo,2018-02-10 18:00:00,-5.2,1024.1,19.0,1.4,337.0,0.0
18768,243,shunyi_meo,2018-02-10 19:00:00,-8.1,1023.3,33.0,0.7,277.0,0.0
18769,244,shunyi_meo,2018-02-10 20:00:00,-6.7,1022.8,24.0,1.9,292.0,0.0
18770,245,shunyi_meo,2018-02-10 21:00:00,-6.7,1022.4,25.0,1.7,295.0,0.0
18771,246,shunyi_meo,2018-02-10 22:00:00,-6.3,1022.5,23.0,2.4,303.0,0.0
18772,247,shunyi_meo,2018-02-10 23:00:00,-6.5,1022.9,20.0,5.0,295.0,0.0
18773,248,shunyi_meo,2018-02-11 00:00:00,-6.2,1024.0,18.0,4.6,304.0,0.0
18774,249,shunyi_meo,2018-02-11 01:00:00,-5.7,1024.5,18.0,5.5,305.0,0.0
18775,250,shunyi_meo,2018-02-11 02:00:00,-5.9,1025.0,18.0,7.6,304.0,0.0
18776,251,shunyi_meo,2018-02-11 03:00:00,-4.6,1024.8,17.0,2.7,299.0,0.0
18777,252,shunyi_meo,2018-02-11 04:00:00,-4.3,1024.4,15.0,6.0,328.0,0.0
18778,253,shunyi_meo,2018-02-11 05:00:00,-3.8,1023.7,14.0,7.1,311.0,0.0
18779,254,shunyi_meo,2018-02-11 06:00:00,-2.6,1023.2,14.0,4.9,301.0,0.0
18780,255,shunyi_meo,2018-02-11 07:00:00,-2.3,1023.0,13.0,4.1,301.0,0.0
18781,256,shunyi_meo,2018-02-11 08:00:00,-2.2,1022.9,13.0,6.5,298.0,0.0
18782,257,shunyi_meo,2018-02-11 09:00:00,-2.3,1022.7,14.0,4.0,322.0,0.0
18783,258,shunyi_meo,2018-02-11 10:00:00,-3.0,1022.7,15.0,2.8,354.0,0.0
18784,259,shunyi_meo,2018-02-11 11:00:00,-3.8,1023.5,17.0,1.0,296.0,0.0
18785,260,shunyi_meo,2018-02-11 12:00:00,-4.4,1024.0,19.0,1.0,28.0,0.0
18786,261,shunyi_meo,2018-02-11 13:00:00,-5.4,1024.1,26.0,0.9,33.0,0.0
18787,262,shunyi_meo,2018-02-11 14:00:00,-5.3,1024.4,23.0,1.6,32.0,0.0
18788,263,shunyi_meo,2018-02-11 15:00:00,-6.7,1024.0,30.0,0.8,325.0,0.0
18789,264,shunyi_meo,2018-02-11 16:00:00,-8.1,1023.5,38.0,0.2,999017.0,0.0
18790,265,shunyi_meo,2018-02-11 17:00:00,-9.2,1023.0,41.0,0.5,321.0,0.0
18791,266,shunyi_meo,2018-02-11 18:00:00,-6.3,1022.6,27.0,1.5,287.0,0.0
18792,267,shunyi_meo,2018-02-11 19:00:00,-7.0,1022.0,30.0,1.2,266.0,0.0
18793,268,shunyi_meo,2018-02-11 20:00:00,-6.7,1021.6,28.0,1.5,284.0,0.0
18794,269,shunyi_meo,2018-02-11 21:00:00,-5.6,1021.2,26.0,2.1,311.0,0.0
18795,270,shunyi_meo,2018-02-11 22:00:00,-7.6,1021.3,32.0,1.4,264.0,0.0
18796,271,shunyi_meo,2018-02-11 23:00:00,-5.1,1021.7,24.0,1.7,3.0,0.0
18797,272,shunyi_meo,2018-02-12 00:00:00,-6.4,1022.5,34.0,0.8,172.0,0.0
18798,273,shunyi_meo,2018-02-12 01:00:00,-2.0,1022.3,20.0,1.4,49.0,0.0
18799,274,shunyi_meo,2018-02-12 02:00:00,-0.9,1022.2,18.0,2.6,302.0,0.0
18800,275,shunyi_meo,2018-02-12 03:00:00,0.3,1021.8,17.0,2.1,284.0,0.0
18801,276,shunyi_meo,2018-02-12 04:00:00,1.7,1020.6,16.0,2.4,310.0,0.0
18802,277,shunyi_meo,2018-02-12 05:00:00,3.2,1019.3,15.0,3.8,294.0,0.0
18803,278,shunyi_meo,2018-02-12 06:00:00,4.8,1018.3,14.0,4.2,285.0,0.0
18804,279,shunyi_meo,2018-02-12 07:00:00,5.4,1017.5,13.0,5.1,312.0,0.0
18805,280,shunyi_meo,2018-02-12 08:00:00,6.3,1016.7,13.0,4.4,302.0,0.0
18806,281,shunyi_meo,2018-02-12 09:00:00,5.4,1016.6,13.0,4.3,260.0,0.0
18807,282,shunyi_meo,2018-02-12 10:00:00,4.1,1016.5,14.0,2.9,220.0,0.0
18808,283,shunyi_meo,2018-02-12 11:00:00,1.9,1016.8,17.0,1.4,169.0,0.0
18809,284,shunyi_meo,2018-02-12 12:00:00,-0.2,1016.9,25.0,0.7,52.0,0.0
18810,285,shunyi_meo,2018-02-12 13:00:00,-1.3,1016.6,28.0,2.1,28.0,0.0
18811,286,shunyi_meo,2018-02-12 14:00:00,-2.4,1016.4,31.0,1.2,34.0,0.0
18812,287,shunyi_meo,2018-02-12 15:00:00,-3.2,1015.8,33.0,1.5,44.0,0.0
18813,288,shunyi_meo,2018-02-12 16:00:00,-3.8,1015.4,34.0,1.6,18.0,0.0
18814,289,shunyi_meo,2018-02-12 17:00:00,-4.2,1015.0,37.0,1.5,46.0,0.0
18815,290,shunyi_meo,2018-02-12 18:00:00,-4.7,1014.9,36.0,1.3,0.0,0.0
18816,291,shunyi_meo,2018-02-12 19:00:00,-4.9,1014.7,36.0,1.0,24.0,0.0
18817,292,shunyi_meo,2018-02-12 20:00:00,-5.3,1014.3,35.0,0.5,73.0,0.0
18818,293,shunyi_meo,2018-02-12 21:00:00,-5.9,1014.0,36.0,0.9,357.0,0.0
18819,294,shunyi_meo,2018-02-12 22:00:00,-6.7,1013.5,40.0,1.2,41.0,0.0
18820,295,shunyi_meo,2018-02-12 23:00:00,-6.7,1013.1,38.0,1.0,18.0,0.0
18821,296,shunyi_meo,2018-02-13 00:00:00,-6.0,1013.2,37.0,1.2,30.0,0.0
18822,297,shunyi_meo,2018-02-13 01:00:00,-4.1,1012.8,32.0,1.2,2.0,0.0
18823,298,shunyi_meo,2018-02-13 02:00:00,0.0,1012.3,23.0,0.9,102.0,0.0
18824,299,shunyi_meo,2018-02-13 03:00:00,1.6,1011.1,19.0,1.4,116.0,0.0
18825,300,shunyi_meo,2018-02-13 04:00:00,3.4,1009.9,18.0,1.5,85.0,0.0
18826,301,shunyi_meo,2018-02-13 05:00:00,5.7,1008.4,15.0,1.2,232.0,0.0
18827,302,shunyi_meo,2018-02-13 06:00:00,6.7,1006.5,14.0,0.5,82.0,0.0
18828,303,shunyi_meo,2018-02-13 07:00:00,7.6,1005.5,14.0,2.1,172.0,0.0
18829,304,shunyi_meo,2018-02-13 08:00:00,7.6,1005.0,13.0,1.9,193.0,0.0
18830,305,shunyi_meo,2018-02-13 09:00:00,7.1,1005.1,14.0,0.0,999017.0,0.0
18831,306,shunyi_meo,2018-02-13 10:00:00,2.4,1005.2,24.0,0.0,999017.0,0.0
18832,307,shunyi_meo,2018-02-13 11:00:00,0.1,1006.0,30.0,1.3,353.0,0.0
18833,308,shunyi_meo,2018-02-13 12:00:00,-1.8,1006.0,39.0,0.2,999017.0,0.0
18834,309,shunyi_meo,2018-02-13 13:00:00,-3.0,1007.0,39.0,0.3,20.0,0.0
18835,310,shunyi_meo,2018-02-13 14:00:00,-2.8,1007.6,40.0,1.0,51.0,0.0
18836,311,shunyi_meo,2018-02-13 15:00:00,-3.5,1008.5,37.0,0.8,290.0,0.0
18837,312,shunyi_meo,2018-02-13 16:00:00,-3.3,1009.4,38.0,1.0,341.0,0.0
18838,313,shunyi_meo,2018-02-13 17:00:00,-3.6,1009.8,39.0,0.9,5.0,0.0
18839,314,shunyi_meo,2018-02-13 18:00:00,-2.8,1010.7,39.0,1.3,4.0,0.0
18840,315,shunyi_meo,2018-02-13 19:00:00,-3.5,1011.4,41.0,1.2,359.0,0.0
18841,316,shunyi_meo,2018-02-13 20:00:00,-3.0,1012.1,39.0,1.1,2.0,0.0
18842,317,shunyi_meo,2018-02-13 21:00:00,0.9,1013.6,22.0,1.3,350.0,0.0
18843,318,shunyi_meo,2018-02-13 22:00:00,1.0,1015.2,19.0,1.3,354.0,0.0
18844,319,shunyi_meo,2018-02-13 23:00:00,-2.4,1016.5,34.0,1.4,53.0,0.0
18845,320,shunyi_meo,2018-02-14 00:00:00,-3.4,1017.9,40.0,0.5,48.0,0.0
18846,321,shunyi_meo,2018-02-14 01:00:00,-0.3,1019.8,27.0,1.0,49.0,0.0
18847,322,shunyi_meo,2018-02-14 02:00:00,0.3,1020.4,23.0,2.0,62.0,0.0
18848,323,shunyi_meo,2018-02-14 03:00:00,1.4,1020.2,21.0,1.0,68.0,0.0
18849,324,shunyi_meo,2018-02-14 04:00:00,1.7,1019.9,20.0,1.0,51.0,0.0
18850,325,shunyi_meo,2018-02-14 05:00:00,2.5,1018.9,18.0,2.7,63.0,0.0
18851,326,shunyi_meo,2018-02-14 06:00:00,3.5,1018.1,17.0,1.6,68.0,0.0
18852,327,shunyi_meo,2018-02-14 07:00:00,4.1,1018.3,16.0,1.8,128.0,0.0
18853,328,shunyi_meo,2018-02-14 08:00:00,4.3,1018.2,15.0,1.4,91.0,0.0
18854,329,shunyi_meo,2018-02-14 09:00:00,4.5,1018.7,16.0,1.2,212.0,0.0
18855,330,shunyi_meo,2018-02-14 10:00:00,0.8,1019.6,24.0,0.0,999017.0,0.0
18856,331,shunyi_meo,2018-02-14 11:00:00,-1.6,1020.7,32.0,0.0,999017.0,0.0
18857,332,shunyi_meo,2018-02-14 12:00:00,0.9,1021.4,23.0,2.6,308.0,0.0
18858,333,shunyi_meo,2018-02-14 13:00:00,-2.1,1022.7,34.0,0.6,119.0,0.0
18859,334,shunyi_meo,2018-02-14 14:00:00,-1.0,1023.2,24.0,0.0,999017.0,0.0
18860,335,shunyi_meo,2018-02-14 15:00:00,-1.5,1023.5,22.0,1.8,41.0,0.0
18861,336,shunyi_meo,2018-02-14 16:00:00,-0.9,1024.3,18.0,2.1,45.0,0.0
18862,337,shunyi_meo,2018-02-14 17:00:00,-1.2,1024.4,19.0,3.9,63.0,0.0
18863,338,shunyi_meo,2018-02-14 18:00:00,-2.1,1024.2,20.0,2.2,51.0,0.0
18864,339,shunyi_meo,2018-02-14 19:00:00,-2.8,1024.1,21.0,2.9,43.0,0.0
18865,340,shunyi_meo,2018-02-14 20:00:00,-3.7,1024.1,23.0,2.6,35.0,0.0
18866,341,shunyi_meo,2018-02-14 21:00:00,-3.8,1024.1,22.0,1.3,73.0,0.0
18867,342,shunyi_meo,2018-02-14 22:00:00,-4.1,1024.6,22.0,1.7,60.0,0.0
18868,343,shunyi_meo,2018-02-14 23:00:00,-5.5,1024.6,26.0,1.2,43.0,0.0
18869,344,shunyi_meo,2018-02-15 00:00:00,-4.7,1024.8,26.0,0.9,26.0,0.0
18870,345,shunyi_meo,2018-02-15 01:00:00,-2.1,1024.6,19.0,2.1,65.0,0.0
18871,346,shunyi_meo,2018-02-15 02:00:00,-1.4,1024.5,17.0,0.8,78.0,0.0
18872,347,shunyi_meo,2018-02-15 03:00:00,1.5,1023.9,15.0,1.3,205.0,0.0
18873,348,shunyi_meo,2018-02-15 04:00:00,2.0,1022.5,14.0,1.6,225.0,0.0
18874,349,shunyi_meo,2018-02-15 05:00:00,3.3,1020.7,16.0,4.0,192.0,0.0
18875,350,shunyi_meo,2018-02-15 06:00:00,4.0,1019.2,20.0,2.8,202.0,0.0
18876,351,shunyi_meo,2018-02-15 07:00:00,4.3,1018.3,20.0,2.1,197.0,0.0
18877,352,shunyi_meo,2018-02-15 08:00:00,4.7,1017.4,19.0,2.8,226.0,0.0
18878,353,shunyi_meo,2018-02-15 09:00:00,4.2,1016.6,19.0,2.4,207.0,0.0
18879,354,shunyi_meo,2018-02-15 10:00:00,2.3,1016.6,23.0,0.7,216.0,0.0
18880,355,shunyi_meo,2018-02-15 11:00:00,-0.8,1017.0,38.0,0.8,169.0,0.0
18881,356,shunyi_meo,2018-02-15 12:00:00,-2.4,1016.9,39.0,0.7,174.0,0.0
18882,357,shunyi_meo,2018-02-15 13:00:00,-3.5,1016.7,47.0,0.0,999017.0,0.0
18883,358,shunyi_meo,2018-02-15 14:00:00,-2.7,1016.5,39.0,1.8,18.0,0.0
18884,359,shunyi_meo,2018-02-15 15:00:00,-3.4,1016.0,42.0,1.3,21.0,0.0
18885,360,shunyi_meo,2018-02-15 16:00:00,-4.3,1015.5,46.0,1.2,357.0,0.0
18886,361,shunyi_meo,2018-02-15 17:00:00,-4.3,1015.6,47.0,1.5,46.0,9.0
18887,362,shunyi_meo,2018-02-15 18:00:00,-4.4,1016.0,41.0,0.8,21.0,9.0
18888,363,shunyi_meo,2018-02-15 19:00:00,-5.1,1015.9,45.0,1.1,36.0,9.0
18889,364,shunyi_meo,2018-02-15 20:00:00,-5.5,1016.3,44.0,0.2,999017.0,0.0
18890,365,shunyi_meo,2018-02-15 21:00:00,-5.8,1016.4,44.0,1.3,4.0,0.0
18891,366,shunyi_meo,2018-02-15 22:00:00,-4.4,1016.9,38.0,2.1,16.0,0.0
18892,367,shunyi_meo,2018-02-15 23:00:00,-4.9,1017.9,40.0,2.3,20.0,0.0
18893,368,shunyi_meo,2018-02-16 00:00:00,-3.1,1018.7,33.0,2.0,44.0,0.0
18894,369,shunyi_meo,2018-02-16 01:00:00,-0.3,1019.4,26.0,0.7,303.0,0.0
18895,370,shunyi_meo,2018-02-16 02:00:00,2.9,1019.7,19.0,1.2,53.0,0.0
18896,371,shunyi_meo,2018-02-16 03:00:00,3.7,1019.6,16.0,2.6,87.0,0.0
18897,372,shunyi_meo,2018-02-16 04:00:00,4.7,1019.3,15.0,3.4,60.0,0.0
18898,373,shunyi_meo,2018-02-16 05:00:00,5.6,1018.8,13.0,1.5,340.0,0.0
18899,374,shunyi_meo,2018-02-16 06:00:00,6.2,1018.0,13.0,2.6,96.0,0.0
18900,375,shunyi_meo,2018-02-16 07:00:00,6.5,1017.4,12.0,1.4,62.0,0.0
18901,376,shunyi_meo,2018-02-16 08:00:00,6.7,1017.2,12.0,2.0,113.0,0.0
18902,377,shunyi_meo,2018-02-16 09:00:00,6.4,1017.3,12.0,1.8,123.0,0.0
18903,378,shunyi_meo,2018-02-16 10:00:00,4.2,1018.2,15.0,1.0,165.0,0.0
18904,379,shunyi_meo,2018-02-16 11:00:00,1.3,1018.6,24.0,1.4,95.0,0.0
18905,380,shunyi_meo,2018-02-16 12:00:00,0.9,1019.3,24.0,0.6,100.0,0.0
18906,381,shunyi_meo,2018-02-16 13:00:00,0.5,1019.5,22.0,1.3,160.0,0.0
18907,382,shunyi_meo,2018-02-16 14:00:00,-0.3,1019.7,23.0,1.1,148.0,0.0
18908,383,shunyi_meo,2018-02-16 15:00:00,-2.4,1020.2,29.0,1.0,50.0,0.0
18909,384,shunyi_meo,2018-02-16 16:00:00,-2.6,1021.1,63.0,2.1,152.0,0.0
18910,385,shunyi_meo,2018-02-16 17:00:00,-2.9,1021.3,73.0,2.4,138.0,0.0
18911,386,shunyi_meo,2018-02-16 18:00:00,-3.6,1021.4,77.0,1.8,144.0,0.0
18912,387,shunyi_meo,2018-02-16 19:00:00,-3.6,1021.1,77.0,1.6,154.0,0.0
18913,388,shunyi_meo,2018-02-16 20:00:00,-4.3,1020.4,78.0,1.6,74.0,0.0
18914,389,shunyi_meo,2018-02-16 21:00:00,-5.3,1021.3,80.0,1.3,291.0,0.0
18915,390,shunyi_meo,2018-02-16 22:00:00,-6.4,1021.8,84.0,0.9,30.0,0.0
18916,391,shunyi_meo,2018-02-16 23:00:00,-6.1,1022.1,83.0,0.0,999017.0,0.0
18917,392,shunyi_meo,2018-02-17 00:00:00,-4.5,1022.3,80.0,0.7,72.0,0.0
18918,393,shunyi_meo,2018-02-17 01:00:00,-3.3,1022.6,74.0,0.6,15.0,0.0
18919,394,shunyi_meo,2018-02-17 02:00:00,-2.1,1022.6,68.0,0.7,46.0,0.0
18920,395,shunyi_meo,2018-02-17 03:00:00,-1.2,1022.8,66.0,1.9,189.0,0.0
