,Unnamed: 0,station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
741,741,yanqin_aq,2018/3/3 13:00,121,271,77,2.9,25,25
742,742,yanqin_aq,2018/3/3 14:00,26,104,27,1.4,63,5
743,743,yanqin_aq,2018/3/3 15:00,11,59,12,1.1,78,2
744,744,yanqin_aq,2018/3/3 16:00,12,53,10,1.1,79,2
745,745,yanqin_aq,2018/3/3 17:00,14,61,8,1,80,2
746,746,yanqin_aq,2018/3/3 18:00,10,67,10,1.1,74,2
747,747,yanqin_aq,2018/3/3 19:00,14,66,10,0.2,73,2
748,748,yanqin_aq,2018/3/3 20:00,14,63,13,0.3,68,2
749,749,yanqin_aq,2018/3/3 21:00,13,56,10,0.2,74,2
750,750,yanqin_aq,2018/3/3 22:00,26,75,17,0.3,64,2
751,751,yanqin_aq,2018/3/3 23:00,38,93,34,0.6,47,5
752,752,yanqin_aq,2018/3/4 0:00,27,91,36,0.5,43,3
753,753,yanqin_aq,2018/3/4 1:00,20,88,23,0.4,57,3
754,754,yanqin_aq,2018/3/4 2:00,18,78,17,0.4,65,3
755,755,yanqin_aq,2018/3/4 3:00,22,77,20,0.4,64,3
756,756,yanqin_aq,2018/3/4 4:00,27,86,16,0.4,73,3
757,757,yanqin_aq,2018/3/4 5:00,42,96,19,0.1,78,4
758,758,yanqin_aq,2018/3/4 6:00,80,195,34,0.1,65,6
759,759,yanqin_aq,2018/3/4 7:00,76,274,35,0.1,58,7
760,760,yanqin_aq,2018/3/4 8:00,69,306,29,0.1,60,7
761,761,yanqin_aq,2018/3/4 9:00,69,331,32,0.1,54,6
762,762,yanqin_aq,2018/3/4 10:00,69,329,39,0.1,43,6
763,763,yanqin_aq,2018/3/4 11:00,58,323,42,0.1,35,6
764,764,yanqin_aq,2018/3/4 12:00,52,314,42,0.1,33,6
765,765,yanqin_aq,2018/3/4 13:00,48,290,41,0.1,30,6
766,766,yanqin_aq,2018/3/4 14:00,45,246,54,0.1,16,7
767,767,yanqin_aq,2018/3/4 15:00,55,242,62,0.1,4,6
768,768,yanqin_aq,2018/3/4 16:00,66,250,61,0.9,6,8
769,769,yanqin_aq,2018/3/4 17:00,66,237,60,0.9,5,7
770,770,yanqin_aq,2018/3/4 18:00,52,225,59,0.7,3,7
771,771,yanqin_aq,2018/3/4 19:00,56,220,56,0.8,3,6
772,772,yanqin_aq,2018/3/4 20:00,53,211,57,1,2,8
773,773,yanqin_aq,2018/3/4 21:00,48,206,57,0.8,2,8
774,774,yanqin_aq,2018/3/4 22:00,46,192,57,1.1,2,9
775,775,yanqin_aq,2018/3/4 23:00,58,167,61,1.7,4,13
776,776,yanqin_aq,2018/3/5 0:00,65,151,64,1.6,7,16
777,777,yanqin_aq,2018/3/5 1:00,89,165,66,1.1,18,15
778,778,yanqin_aq,2018/3/5 2:00,47,99,33,0.2,44,7
779,779,yanqin_aq,2018/3/5 3:00,22,51,17,0.1,66,3
780,780,yanqin_aq,2018/3/5 4:00,25,86,11,0.1,77,3
781,781,yanqin_aq,2018/3/5 5:00,34,122,17,0.1,74,5
782,782,yanqin_aq,2018/3/5 6:00,51,181,38,0.1,60,6
783,783,yanqin_aq,2018/3/5 7:00,68,213,60,0.2,50,7
784,784,yanqin_aq,2018/3/5 8:00,50,159,34,0.1,77,8
785,785,yanqin_aq,2018/3/5 9:00,43,133,26,0.1,85,10
786,786,yanqin_aq,2018/3/5 10:00,46,138,32,0.1,77,11
787,787,yanqin_aq,2018/3/5 11:00,52,135,34,0.1,70,13
788,788,yanqin_aq,2018/3/5 12:00,53,135,33,0.2,67,17
789,789,yanqin_aq,2018/3/5 13:00,64,133,34,0.3,61,16
790,790,yanqin_aq,2018/3/5 14:00,57,136,33,0.2,56,12
791,791,yanqin_aq,2018/3/5 15:00,35,98,28,0.1,54,7
792,792,yanqin_aq,2018/3/5 16:00,31,72,30,0.1,49,6
793,793,yanqin_aq,2018/3/5 17:00,30,67,38,0.1,38,5
794,794,yanqin_aq,2018/3/5 18:00,32,62,45,0.1,27,6
795,795,yanqin_aq,2018/3/5 19:00,37,63,61,0.9,9,6
796,796,yanqin_aq,2018/3/5 20:00,44,76,51,1.2,14,6
797,797,yanqin_aq,2018/3/5 21:00,51,81,59,1.2,7,6
798,798,yanqin_aq,2018/3/5 22:00,50,84,65,1.4,5,8
799,799,yanqin_aq,2018/3/5 23:00,52,96,67,1.4,5,8
800,800,yanqin_aq,2018/3/6 0:00,52,88,54,1.2,13,9
801,801,yanqin_aq,2018/3/6 1:00,60,97,38,1,33,9
802,802,yanqin_aq,2018/3/6 2:00,56,87,25,0.7,51,9
803,803,yanqin_aq,2018/3/6 3:00,61,74,20,0.6,63,9
804,804,yanqin_aq,2018/3/6 4:00,67,83,22,0.8,67,10
805,805,yanqin_aq,2018/3/6 5:00,79,84,24,0.9,71,10
806,806,yanqin_aq,2018/3/6 6:00,71,84,24,1,81,13
807,807,yanqin_aq,2018/3/6 7:00,76,95,28,1.2,78,14
808,808,yanqin_aq,2018/3/6 8:00,81,98,36,1.2,70,13
809,809,yanqin_aq,2018/3/6 9:00,68,90,37,0.9,72,10
810,810,yanqin_aq,2018/3/6 10:00,49,68,37,0.6,70,10
811,811,yanqin_aq,2018/3/6 11:00,43,69,34,0.6,64,8
812,812,yanqin_aq,2018/3/6 12:00,58,76,38,0.7,50,6
813,813,yanqin_aq,2018/3/6 13:00,53,81,36,0.6,49,8
814,814,yanqin_aq,2018/3/6 14:00,40,81,32,0.6,51,9
815,815,yanqin_aq,2018/3/6 15:00,44,75,32,0.6,47,9
816,816,yanqin_aq,2018/3/6 16:00,42,62,28,0.6,53,9
817,817,yanqin_aq,2018/3/6 17:00,32,51,25,0.6,58,8
818,818,yanqin_aq,2018/3/6 18:00,30,50,25,0.6,55,7
819,819,yanqin_aq,2018/3/6 19:00,24,48,31,0.6,44,6
820,820,yanqin_aq,2018/3/6 20:00,23,40,34,0.6,36,6
821,821,yanqin_aq,2018/3/6 21:00,26,45,33,0.6,35,6
822,822,yanqin_aq,2018/3/6 22:00,24,43,38,0.6,31,6
823,823,yanqin_aq,2018/3/6 23:00,34,45,42,0.7,26,7
824,824,yanqin_aq,2018/3/7 0:00,30,46,45,0.6,25,6
825,825,yanqin_aq,2018/3/7 1:00,27,50,37,0.6,34,6
826,826,yanqin_aq,2018/3/7 2:00,32,49,27,0.5,46,6
827,827,yanqin_aq,2018/3/7 3:00,39,46,23,0.6,55,7
828,828,yanqin_aq,2018/3/7 4:00,43,49,21,0.6,59,6
829,829,yanqin_aq,2018/3/7 5:00,48,62,23,0.6,62,6
830,830,yanqin_aq,2018/3/7 6:00,52,87,28,0.6,60,6
831,831,yanqin_aq,2018/3/7 7:00,57,70,30,0.6,58,5
832,832,yanqin_aq,2018/3/7 8:00,70,72,24,0.7,65,6
833,833,yanqin_aq,2018/3/7 9:00,93,98,35,1,49,9
834,834,yanqin_aq,2018/3/7 10:00,92,108,51,1,31,6
835,835,yanqin_aq,2018/3/7 11:00,108,130,65,1.2,17,6
836,836,yanqin_aq,2018/3/7 12:00,43,67,24,0.6,60,5
837,837,yanqin_aq,2018/3/7 13:00,16,43,8,0.3,81,2
838,838,yanqin_aq,2018/3/7 14:00,13,47,5,0.3,83,2
839,839,yanqin_aq,2018/3/7 15:00,10,45,4,0.2,82,2
840,840,yanqin_aq,2018/3/7 16:00,11,52,4,0.3,81,2
841,841,yanqin_aq,2018/3/7 17:00,6,39,6,0.3,77,2
842,842,yanqin_aq,2018/3/7 18:00,9,43,12,0.4,65,2
843,843,yanqin_aq,2018/3/7 19:00,12,57,32,0.5,39,2
844,844,yanqin_aq,2018/3/7 20:00,21,100,37,0.6,28,5
845,845,yanqin_aq,2018/3/7 21:00,16,89,45,0.6,23,6
846,846,yanqin_aq,2018/3/7 22:00,17,77,50,0.7,14,4
847,847,yanqin_aq,2018/3/7 23:00,24,90,48,1,12,3
848,848,yanqin_aq,2018/3/8 0:00,40,113,58,1.2,10,6
849,849,yanqin_aq,2018/3/8 1:00,37,102,38,1,33,8
850,850,yanqin_aq,2018/3/8 2:00,32,94,24,0.8,50,11
851,851,yanqin_aq,2018/3/8 3:00,23,63,15,0.5,64,7
852,852,yanqin_aq,2018/3/8 4:00,16,41,10,0.5,74,7
853,853,yanqin_aq,2018/3/8 5:00,19,20,7,0.3,82,3
854,854,yanqin_aq,2018/3/8 6:00,19,19,7,0.2,87,2
855,855,yanqin_aq,2018/3/8 7:00,12,25,8,0.2,89,2
856,856,yanqin_aq,2018/3/8 8:00,12,19,10,0.2,90,3
857,857,yanqin_aq,2018/3/8 9:00,19,31,17,0.2,84,3
858,858,yanqin_aq,2018/3/8 10:00,33,68,35,0.4,68,3
859,859,yanqin_aq,2018/3/8 11:00,54,89,41,0.6,65,5
860,860,yanqin_aq,2018/3/8 12:00,70,105,40,0.8,66,6
861,861,yanqin_aq,2018/3/8 13:00,86,124,41,1,64,7
862,862,yanqin_aq,2018/3/8 14:00,97,123,40,1.1,62,8
863,863,yanqin_aq,2018/3/8 15:00,96,114,39,1.1,59,9
864,864,yanqin_aq,2018/3/8 16:00,94,109,50,1.1,43,8
865,865,yanqin_aq,2018/3/8 17:00,95,105,42,1.2,47,8
866,866,yanqin_aq,2018/3/8 18:00,95,104,38,1.2,48,7
867,867,yanqin_aq,2018/3/8 19:00,94,101,43,1.4,38,6
868,868,yanqin_aq,2018/3/8 20:00,102,102,46,1.6,24,5
869,869,yanqin_aq,2018/3/8 21:00,96,102,50,1.4,22,5
870,870,yanqin_aq,2018/3/8 22:00,100,102,55,1.7,15,5
871,871,yanqin_aq,2018/3/8 23:00,109,,55,1.8,14,4
872,872,yanqin_aq,2018/3/9 0:00,166,,65,2.4,17,7
873,873,yanqin_aq,2018/3/9 1:00,189,206,67,2.4,24,11
874,874,yanqin_aq,2018/3/9 2:00,123,149,59,1.5,30,9
875,875,yanqin_aq,2018/3/9 3:00,129,137,57,1.4,53,9
876,876,yanqin_aq,2018/3/9 4:00,122,,49,1.2,59,8
877,877,yanqin_aq,2018/3/9 5:00,118,121,51,1.2,65,8
878,878,yanqin_aq,2018/3/9 6:00,107,,48,1.1,66,8
879,879,yanqin_aq,2018/3/9 7:00,105,113,56,1,64,8
880,880,yanqin_aq,2018/3/9 8:00,103,127,62,1,62,9
881,881,yanqin_aq,2018/3/9 9:00,114,129,75,1.1,54,10
882,882,yanqin_aq,2018/3/9 10:00,119,129,85,1.2,47,11
883,883,yanqin_aq,2018/3/9 11:00,127,133,72,1.1,63,12
884,884,yanqin_aq,2018/3/9 12:00,130,142,65,1.1,66,14
885,885,yanqin_aq,2018/3/9 13:00,136,138,72,1.3,46,12
886,886,yanqin_aq,2018/3/9 14:00,137,147,64,1.5,46,11
887,887,yanqin_aq,2018/3/9 15:00,147,152,82,1.8,24,11
888,888,yanqin_aq,2018/3/9 16:00,149,172,96,2,5,8
889,889,yanqin_aq,2018/3/9 17:00,163,171,95,2.7,6,10
890,890,yanqin_aq,2018/3/9 18:00,175,178,85,3.2,8,13
891,891,yanqin_aq,2018/3/9 19:00,159,,66,2.4,12,10
892,892,yanqin_aq,2018/3/9 20:00,156,,60,2.8,12,9
893,893,yanqin_aq,2018/3/9 21:00,152,,67,2.7,5,8
894,894,yanqin_aq,2018/3/9 22:00,152,,74,2.7,4,9
895,895,yanqin_aq,2018/3/9 23:00,198,,72,2.8,13,8
896,896,yanqin_aq,2018/3/10 0:00,203,,67,3,15,10
897,897,yanqin_aq,2018/3/10 1:00,238,255,75,2.9,26,14
898,898,yanqin_aq,2018/3/10 2:00,214,230,73,2.3,40,16
899,899,yanqin_aq,2018/3/10 3:00,177,196,75,1.9,46,17
900,900,yanqin_aq,2018/3/10 4:00,141,180,58,1.5,62,19
901,901,yanqin_aq,2018/3/10 5:00,110,162,50,1.2,67,18
902,902,yanqin_aq,2018/3/10 6:00,75,133,31,0.7,92,9
903,903,yanqin_aq,2018/3/10 7:00,80,133,32,0.8,111,10
904,904,yanqin_aq,2018/3/10 8:00,102,151,43,1.1,118,14
905,905,yanqin_aq,2018/3/10 9:00,143,182,61,2.1,115,26
906,906,yanqin_aq,2018/3/10 10:00,147,193,70,2.4,101,29
907,907,yanqin_aq,2018/3/10 11:00,129,166,50,1.5,106,22
908,908,yanqin_aq,2018/3/10 12:00,115,134,39,1.2,106,19
909,909,yanqin_aq,2018/3/10 13:00,101,124,36,1,94,16
910,910,yanqin_aq,2018/3/10 14:00,95,110,35,1,84,14
911,911,yanqin_aq,2018/3/10 15:00,85,103,34,0.8,77,11
912,912,yanqin_aq,2018/3/10 16:00,67,85,35,0.7,61,9
913,913,yanqin_aq,2018/3/10 17:00,59,73,36,0.6,50,7
914,914,yanqin_aq,2018/3/10 18:00,41,57,36,0.6,46,6
915,915,yanqin_aq,2018/3/10 19:00,34,40,30,0.5,50,6
916,916,yanqin_aq,2018/3/10 20:00,31,,18,0.4,75,7
917,917,yanqin_aq,2018/3/10 21:00,30,,35,0.5,55,7
918,918,yanqin_aq,2018/3/10 22:00,37,,36,0.6,51,6
919,919,yanqin_aq,2018/3/10 23:00,39,,36,0.7,50,6
920,920,yanqin_aq,2018/3/11 0:00,41,,38,0.7,54,8
921,921,yanqin_aq,2018/3/11 1:00,35,40,28,0.8,68,12
922,922,yanqin_aq,2018/3/11 2:00,32,,21,0.8,78,14
923,923,yanqin_aq,2018/3/11 3:00,44,49,19,0.8,84,12
924,924,yanqin_aq,2018/3/11 4:00,53,66,19,1,91,15
925,925,yanqin_aq,2018/3/11 5:00,60,70,20,1,93,16
926,926,yanqin_aq,2018/3/11 6:00,62,69,26,1.1,88,17
927,927,yanqin_aq,2018/3/11 7:00,63,80,31,1.1,83,17
928,928,yanqin_aq,2018/3/11 8:00,62,81,37,1.1,79,18
929,929,yanqin_aq,2018/3/11 9:00,68,86,40,1.1,75,17
930,930,yanqin_aq,2018/3/11 10:00,75,93,46,1.2,69,17
931,931,yanqin_aq,2018/3/11 11:00,74,102,50,1.2,61,17
932,932,yanqin_aq,2018/3/11 12:00,73,94,50,1.3,55,17
933,933,yanqin_aq,2018/3/11 13:00,69,91,51,1.5,48,18
934,934,yanqin_aq,2018/3/11 14:00,80,94,59,1.6,35,16
935,935,yanqin_aq,2018/3/11 15:00,82,90,49,1.5,38,15
936,936,yanqin_aq,2018/3/11 16:00,96,98,49,1.8,35,14
937,937,yanqin_aq,2018/3/11 17:00,106,113,47,1.9,33,14
938,938,yanqin_aq,2018/3/11 18:00,99,104,41,1.9,34,11
939,939,yanqin_aq,2018/3/11 19:00,97,103,54,1.9,18,10
940,940,yanqin_aq,2018/3/11 20:00,101,115,76,2.1,2,11
941,941,yanqin_aq,2018/3/11 21:00,100,118,76,2.2,2,11
942,942,yanqin_aq,2018/3/11 22:00,101,121,77,2.1,2,11
943,943,yanqin_aq,2018/3/11 23:00,105,118,76,2.7,3,9
944,944,yanqin_aq,2018/3/12 0:00,164,170,82,3.3,14,14
945,945,yanqin_aq,2018/3/12 1:00,195,220,75,3.1,18,16
946,946,yanqin_aq,2018/3/12 2:00,141,156,59,2,26,20
947,947,yanqin_aq,2018/3/12 3:00,147,153,52,2,40,21
948,948,yanqin_aq,2018/3/12 4:00,148,,44,1.9,62,22
949,949,yanqin_aq,2018/3/12 5:00,150,,42,1.9,78,30
950,950,yanqin_aq,2018/3/12 6:00,159,,47,1.9,85,30
951,951,yanqin_aq,2018/3/12 7:00,161,,52,1.9,93,28
952,952,yanqin_aq,2018/3/12 8:00,158,,58,1.8,90,23
953,953,yanqin_aq,2018/3/12 9:00,148,,50,1.5,106,15
954,954,yanqin_aq,2018/3/12 10:00,144,150,55,1.5,104,14
955,955,yanqin_aq,2018/3/12 11:00,149,151,59,1.5,97,15
956,956,yanqin_aq,2018/3/12 12:00,150,153,65,1.6,80,15
957,957,yanqin_aq,2018/3/12 13:00,162,,77,1.6,57,14
958,958,yanqin_aq,2018/3/12 14:00,176,,80,1.5,47,13
959,959,yanqin_aq,2018/3/12 15:00,182,,76,1.6,42,12
960,960,yanqin_aq,2018/3/12 16:00,177,,62,1.9,43,12
961,961,yanqin_aq,2018/3/12 17:00,188,,61,2.4,33,11
962,962,yanqin_aq,2018/3/12 18:00,199,,64,3,25,13
963,963,yanqin_aq,2018/3/12 19:00,183,,73,3,12,10
964,964,yanqin_aq,2018/3/12 20:00,176,,76,2.9,5,10
965,965,yanqin_aq,2018/3/12 21:00,174,,74,3,5,9
966,966,yanqin_aq,2018/3/12 22:00,176,,74,2.9,6,9
967,967,yanqin_aq,2018/3/12 23:00,195,,71,3.2,9,10
968,968,yanqin_aq,2018/3/13 0:00,267,,75,3.6,23,12
969,969,yanqin_aq,2018/3/13 1:00,316,,91,4.1,27,19
970,970,yanqin_aq,2018/3/13 2:00,300,305,109,4,29,24
971,971,yanqin_aq,2018/3/13 3:00,221,222,72,2.5,56,24
972,972,yanqin_aq,2018/3/13 4:00,219,,66,2.4,83,30
973,973,yanqin_aq,2018/3/13 5:00,211,,63,2.2,112,33
974,974,yanqin_aq,2018/3/13 6:00,192,,60,2,120,33
975,975,yanqin_aq,2018/3/13 7:00,181,,53,1.7,135,32
976,976,yanqin_aq,2018/3/13 8:00,183,200,56,1.7,140,31
977,977,yanqin_aq,2018/3/13 9:00,181,221,67,1.7,129,27
978,978,yanqin_aq,2018/3/13 10:00,183,228,75,1.4,119,14
979,979,yanqin_aq,2018/3/13 11:00,184,210,66,1.3,141,15
980,980,yanqin_aq,2018/3/13 12:00,191,195,54,1.4,154,15
981,981,yanqin_aq,2018/3/13 13:00,211,,51,1.4,160,15
982,982,yanqin_aq,2018/3/13 14:00,221,,47,1.5,164,15
983,983,yanqin_aq,2018/3/13 15:00,265,,54,1.8,141,17
984,984,yanqin_aq,2018/3/13 16:00,270,,62,1.8,124,18
985,985,yanqin_aq,2018/3/13 17:00,275,,57,1.7,125,17
986,986,yanqin_aq,2018/3/13 18:00,257,,49,1.7,122,13
987,987,yanqin_aq,2018/3/13 19:00,286,,38,1.7,168,15
988,988,yanqin_aq,2018/3/13 20:00,288,,43,1.8,160,13
989,989,yanqin_aq,2018/3/13 21:00,297,,42,1.9,146,12
990,990,yanqin_aq,2018/3/13 22:00,286,,48,2,122,10
991,991,yanqin_aq,2018/3/13 23:00,296,,77,2.4,80,9
992,992,yanqin_aq,2018/3/14 0:00,381,,115,3.2,45,13
993,993,yanqin_aq,2018/3/14 1:00,430,,107,3.4,53,16
994,994,yanqin_aq,2018/3/14 2:00,355,,74,2.9,83,20
995,995,yanqin_aq,2018/3/14 3:00,321,,48,2.3,130,24
996,996,yanqin_aq,2018/3/14 4:00,291,,34,2,154,25
997,997,yanqin_aq,2018/3/14 5:00,272,,29,1.8,170,24
998,998,yanqin_aq,2018/3/14 6:00,271,,30,1.9,181,22
999,999,yanqin_aq,2018/3/14 7:00,272,,36,2,176,19
1000,1000,yanqin_aq,2018/3/14 8:00,286,,45,2.3,164,20
1001,1001,yanqin_aq,2018/3/14 9:00,279,,49,2.5,155,19
1002,1002,yanqin_aq,2018/3/14 10:00,275,,59,2.5,132,17
1003,1003,yanqin_aq,2018/3/14 11:00,265,,55,2.5,117,15
1004,1004,yanqin_aq,2018/3/14 12:00,248,,54,2.4,100,14
1005,1005,yanqin_aq,2018/3/14 13:00,264,,56,3,85,15
1006,1006,yanqin_aq,2018/3/14 14:00,290,,69,3.3,56,14
1007,1007,yanqin_aq,2018/3/14 15:00,290,,63,3.3,53,11
1008,1008,yanqin_aq,2018/3/14 16:00,176,,48,1.9,49,10
1009,1009,yanqin_aq,2018/3/14 17:00,27,,11,0.3,72,3
1010,1010,yanqin_aq,2018/3/14 18:00,13,26,7,0.2,85,2
1011,1011,yanqin_aq,2018/3/14 19:00,8,,5,0.2,92,2
1012,1012,yanqin_aq,2018/3/14 20:00,8,,6,0.2,76,2
1013,1013,yanqin_aq,2018/3/14 21:00,17,79,5,0.3,79,2
1014,1014,yanqin_aq,2018/3/14 22:00,11,29,3,0.2,92,2
1015,1015,yanqin_aq,2018/3/14 23:00,10,56,3,0.3,89,2
1016,1016,yanqin_aq,2018/3/15 0:00,8,,7,0.3,88,2
1017,1017,yanqin_aq,2018/3/15 1:00,21,,9,0.4,83,2
1018,1018,yanqin_aq,2018/3/15 2:00,7,,4,0.3,94,2
1019,1019,yanqin_aq,2018/3/15 3:00,7,,4,0.3,95,2
1020,1020,yanqin_aq,2018/3/15 4:00,11,,4,0.3,99,2
1021,1021,yanqin_aq,2018/3/15 5:00,15,27,6,0.3,98,2
1022,1022,yanqin_aq,2018/3/15 6:00,12,78,9,0.3,94,2
1023,1023,yanqin_aq,2018/3/15 7:00,12,47,9,0.3,95,2
1024,1024,yanqin_aq,2018/3/15 8:00,19,35,11,0.3,95,2
1025,1025,yanqin_aq,2018/3/15 9:00,11,29,12,0.3,94,2
1026,1026,yanqin_aq,2018/3/15 10:00,16,32,18,0.3,86,2
1027,1027,yanqin_aq,2018/3/15 11:00,15,47,23,0.4,75,2
1028,1028,yanqin_aq,2018/3/15 12:00,31,74,47,0.7,44,5
1029,1029,yanqin_aq,2018/3/15 13:00,26,92,66,0.9,22,7
1030,1030,yanqin_aq,2018/3/15 14:00,32,67,47,1,34,7
1031,1031,yanqin_aq,2018/3/15 15:00,27,83,53,0.8,29,4
1032,1032,yanqin_aq,2018/3/15 16:00,20,82,28,0.6,55,2
1033,1033,yanqin_aq,2018/3/15 17:00,33,110,26,0.9,49,4
1034,1034,yanqin_aq,2018/3/15 18:00,26,99,22,0.8,55,4
1035,1035,yanqin_aq,2018/3/15 19:00,28,84,27,0.6,47,4
1036,1036,yanqin_aq,2018/3/15 20:00,25,87,35,0.6,38,4
1037,1037,yanqin_aq,2018/3/15 21:00,28,81,41,0.6,28,3
1038,1038,yanqin_aq,2018/3/15 22:00,30,83,39,0.9,24,3
1039,1039,yanqin_aq,2018/3/15 23:00,52,98,47,1.1,22,4
1040,1040,yanqin_aq,2018/3/16 0:00,108,153,53,1.5,28,7
1041,1041,yanqin_aq,2018/3/16 1:00,60,124,35,0.9,42,7
1042,1042,yanqin_aq,2018/3/16 2:00,33,81,19,0.7,63,6
1043,1043,yanqin_aq,2018/3/16 3:00,37,84,15,0.4,69,6
1044,1044,yanqin_aq,2018/3/16 4:00,38,78,18,0.2,69,2
1045,1045,yanqin_aq,2018/3/16 5:00,42,85,23,0.2,71,4
1046,1046,yanqin_aq,2018/3/16 6:00,45,79,21,0.1,82,4
1047,1047,yanqin_aq,2018/3/16 7:00,44,77,17,0.1,97,5
1048,1048,yanqin_aq,2018/3/16 8:00,46,81,17,0.1,103,5
1049,1049,yanqin_aq,2018/3/16 9:00,45,77,19,0.1,101,5
1050,1050,yanqin_aq,2018/3/16 10:00,43,85,25,0.1,92,5
1051,1051,yanqin_aq,2018/3/16 11:00,36,78,23,0.1,92,6
1052,1052,yanqin_aq,2018/3/16 12:00,42,75,20,0.1,91,6
1053,1053,yanqin_aq,2018/3/16 13:00,40,82,21,0.1,86,5
1054,1054,yanqin_aq,2018/3/16 14:00,38,77,24,0.1,78,7
1055,1055,yanqin_aq,2018/3/16 15:00,44,70,23,0.1,75,7
1056,1056,yanqin_aq,2018/3/16 16:00,42,73,27,0.1,70,8
1057,1057,yanqin_aq,2018/3/16 17:00,46,66,29,0.1,67,8
1058,1058,yanqin_aq,2018/3/16 18:00,43,68,23,0.1,67,7
1059,1059,yanqin_aq,2018/3/16 19:00,48,70,55,0.3,34,7
1060,1060,yanqin_aq,2018/3/16 20:00,47,69,70,0.3,11,8
1061,1061,yanqin_aq,2018/3/16 21:00,52,77,65,0.4,14,8
1062,1062,yanqin_aq,2018/3/16 22:00,54,72,36,0.4,40,7
1063,1063,yanqin_aq,2018/3/16 23:00,57,97,51,0.4,25,7
1064,1064,yanqin_aq,2018/3/17 0:00,49,123,45,0.3,29,4
1065,1065,yanqin_aq,2018/3/17 1:00,47,68,55,0.3,19,3
1066,1066,yanqin_aq,2018/3/17 2:00,57,58,44,0.4,30,3
1067,1067,yanqin_aq,2018/3/17 3:00,68,,42,0.4,35,3
1068,1068,yanqin_aq,2018/3/17 4:00,71,,38,0.4,40,3
1069,1069,yanqin_aq,2018/3/17 5:00,72,,27,0.3,58,4
1070,1070,yanqin_aq,2018/3/17 6:00,75,,26,0.2,64,3
1071,1071,yanqin_aq,2018/3/17 7:00,72,,28,0.2,67,2
1072,1072,yanqin_aq,2018/3/17 8:00,69,,31,0.2,69,2
1073,1073,yanqin_aq,2018/3/17 9:00,78,,32,0.3,68,2
1074,1074,yanqin_aq,2018/3/17 10:00,79,,45,0.3,51,2
1075,1075,yanqin_aq,2018/3/17 11:00,79,,60,0.5,20,2
1076,1076,yanqin_aq,2018/3/17 12:00,83,,66,0.6,12,2
1077,1077,yanqin_aq,2018/3/17 13:00,82,,66,0.6,12,2
1078,1078,yanqin_aq,2018/3/17 14:00,81,,62,0.6,14,2
1079,1079,yanqin_aq,2018/3/17 15:00,83,,67,0.6,6,2
1080,1080,yanqin_aq,2018/3/17 16:00,87,,62,0.6,7,2
1081,1081,yanqin_aq,2018/3/17 17:00,89,,65,0.6,4,2
1082,1082,yanqin_aq,2018/3/17 18:00,88,,62,0.7,5,2
1083,1083,yanqin_aq,2018/3/17 19:00,98,,59,1.3,4,2
1084,1084,yanqin_aq,2018/3/17 20:00,93,,61,1.3,2,2
1085,1085,yanqin_aq,2018/3/17 21:00,97,,59,1.3,2,2
1086,1086,yanqin_aq,2018/3/17 22:00,99,,60,1.3,2,2
1087,1087,yanqin_aq,2018/3/17 23:00,96,,61,1.2,2,2
1088,1088,yanqin_aq,2018/3/18 0:00,106,,61,1.3,4,3
1089,1089,yanqin_aq,2018/3/18 1:00,112,,54,1.1,10,3
1090,1090,yanqin_aq,2018/3/18 2:00,135,,49,1.3,18,7
1091,1091,yanqin_aq,2018/3/18 3:00,142,,42,1.4,32,12
1092,1092,yanqin_aq,2018/3/18 4:00,152,,47,1.5,42,15
1093,1093,yanqin_aq,2018/3/18 5:00,156,,51,1.5,52,16
1094,1094,yanqin_aq,2018/3/18 6:00,157,,49,1.3,68,16
1095,1095,yanqin_aq,2018/3/18 7:00,142,,43,1,86,12
1096,1096,yanqin_aq,2018/3/18 8:00,81,,25,0.5,107,7
1097,1097,yanqin_aq,2018/3/18 9:00,59,,20,0.4,113,5
1098,1098,yanqin_aq,2018/3/18 10:00,72,96,45,0.7,88,6
1099,1099,yanqin_aq,2018/3/18 11:00,110,,57,0.9,71,6
1100,1100,yanqin_aq,2018/3/18 12:00,110,,83,1,43,7
1101,1101,yanqin_aq,2018/3/18 13:00,121,,72,1,47,6
1102,1102,yanqin_aq,2018/3/18 14:00,97,,68,0.8,51,5
1103,1103,yanqin_aq,2018/3/18 15:00,105,,58,0.9,48,6
1104,1104,yanqin_aq,2018/3/18 16:00,128,,90,1.5,6,5
1105,1105,yanqin_aq,2018/3/18 17:00,126,,66,1.7,16,4
1106,1106,yanqin_aq,2018/3/18 18:00,121,,48,1.7,23,4
1107,1107,yanqin_aq,2018/3/18 19:00,116,,55,1.8,17,3
1108,1108,yanqin_aq,2018/3/18 20:00,110,,69,1.9,2,5
1109,1109,yanqin_aq,2018/3/18 21:00,103,,71,2,2,6
1110,1110,yanqin_aq,2018/3/18 22:00,103,,68,2.5,2,8
1111,1111,yanqin_aq,2018/3/18 23:00,104,111,69,2.3,2,9
1112,1112,yanqin_aq,2018/3/19 0:00,106,135,70,2.6,3,9
1113,1113,yanqin_aq,2018/3/19 1:00,121,143,79,2.5,10,12
1114,1114,yanqin_aq,2018/3/19 2:00,120,146,89,1.6,11,12
1115,1115,yanqin_aq,2018/3/19 3:00,53,,30,0.6,62,4
