station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
nongzhanguan_aq,2018/3/24 0:00,247,,129,3.3,2,24
nongzhanguan_aq,2018/3/24 1:00,250,,132,3.2,11,38
nongzhanguan_aq,2018/3/24 2:00,233,,112,2.6,46,39
nongzhanguan_aq,2018/3/24 3:00,145,,68,1.7,78,24
nongzhanguan_aq,2018/3/24 4:00,119,,66,1.4,84,18
nongzhanguan_aq,2018/3/24 5:00,81,,42,0.9,93,10
nongzhanguan_aq,2018/3/24 6:00,30,,22,0.5,100,5
nongzhanguan_aq,2018/3/24 7:00,47,49,27,0.6,116,7
nongzhanguan_aq,2018/3/24 8:00,60,,26,0.6,141,7
nongzhanguan_aq,2018/3/24 9:00,44,,23,0.5,140,5
nongzhanguan_aq,2018/3/24 10:00,35,48,24,0.4,121,4
nongzhanguan_aq,2018/3/24 11:00,33,55,32,0.5,106,4
nongzhanguan_aq,2018/3/24 12:00,41,59,46,0.5,91,4
nongzhanguan_aq,2018/3/24 13:00,47,69,49,0.5,88,5
nongzhanguan_aq,2018/3/24 14:00,51,72,55,0.6,78,7
nongzhanguan_aq,2018/3/24 15:00,55,85,52,0.6,76,10
nongzhanguan_aq,2018/3/24 16:00,57,90,49,0.6,75,9
nongzhanguan_aq,2018/3/24 17:00,56,88,52,0.6,65,8
nongzhanguan_aq,2018/3/24 18:00,62,87,87,0.7,24,8
nongzhanguan_aq,2018/3/24 19:00,67,94,111,0.8,2,8
nongzhanguan_aq,2018/3/24 20:00,65,110,114,1,2,8
nongzhanguan_aq,2018/3/24 21:00,59,97,102,0.8,2,6
nongzhanguan_aq,2018/3/24 22:00,59,87,104,1.1,2,6
nongzhanguan_aq,2018/3/24 23:00,60,84,96,0.9,2,6
nongzhanguan_aq,2018/3/25 0:00,57,80,92,0.6,6,6
nongzhanguan_aq,2018/3/25 1:00,58,91,83,0.7,15,6
nongzhanguan_aq,2018/3/25 2:00,52,76,75,0.8,30,10
nongzhanguan_aq,2018/3/25 3:00,50,67,68,0.8,42,13
nongzhanguan_aq,2018/3/25 4:00,52,52,68,0.8,57,11
nongzhanguan_aq,2018/3/25 5:00,56,67,63,0.7,80,7
nongzhanguan_aq,2018/3/25 6:00,54,79,52,0.5,99,7
nongzhanguan_aq,2018/3/25 7:00,46,94,32,0.4,125,6
nongzhanguan_aq,2018/3/25 8:00,43,69,24,0.4,140,5
nongzhanguan_aq,2018/3/25 9:00,49,77,23,0.4,153,8
nongzhanguan_aq,2018/3/25 10:00,47,80,24,0.4,144,7
nongzhanguan_aq,2018/3/25 11:00,47,87,30,0.5,136,10
nongzhanguan_aq,2018/3/25 12:00,63,99,38,0.6,130,11
nongzhanguan_aq,2018/3/25 13:00,70,116,46,0.8,127,12
nongzhanguan_aq,2018/3/25 14:00,87,135,51,0.8,121,15
nongzhanguan_aq,2018/3/25 15:00,96,141,41,0.8,119,18
nongzhanguan_aq,2018/3/25 16:00,94,138,37,0.7,105,18
nongzhanguan_aq,2018/3/25 17:00,93,133,40,0.7,93,16
nongzhanguan_aq,2018/3/25 18:00,95,121,39,0.7,86,17
nongzhanguan_aq,2018/3/25 19:00,94,112,38,0.7,77,17
nongzhanguan_aq,2018/3/25 20:00,93,106,42,0.7,65,16
nongzhanguan_aq,2018/3/25 21:00,97,108,45,0.7,55,16
nongzhanguan_aq,2018/3/25 22:00,98,111,76,0.8,20,12
nongzhanguan_aq,2018/3/25 23:00,105,119,100,0.9,2,11
nongzhanguan_aq,2018/3/26 0:00,106,152,125,1.1,2,13
nongzhanguan_aq,2018/3/26 1:00,120,184,121,1.2,2,16
nongzhanguan_aq,2018/3/26 2:00,123,175,101,1.1,20,19
nongzhanguan_aq,2018/3/26 3:00,120,138,79,0.9,52,18
nongzhanguan_aq,2018/3/26 4:00,126,,73,0.9,72,18
nongzhanguan_aq,2018/3/26 5:00,122,124,63,0.8,98,17
nongzhanguan_aq,2018/3/26 6:00,124,,52,0.8,127,15
nongzhanguan_aq,2018/3/26 7:00,124,126,42,0.8,152,16
nongzhanguan_aq,2018/3/26 8:00,129,134,42,0.8,156,16
nongzhanguan_aq,2018/3/26 9:00,128,135,41,0.8,168,17
nongzhanguan_aq,2018/3/26 10:00,133,146,41,0.9,182,19
nongzhanguan_aq,2018/3/26 11:00,140,171,56,1.1,149,19
nongzhanguan_aq,2018/3/26 12:00,150,181,84,1.3,98,17
nongzhanguan_aq,2018/3/26 13:00,163,186,165,1.8,6,15
nongzhanguan_aq,2018/3/26 14:00,162,190,168,2,2,14
nongzhanguan_aq,2018/3/26 15:00,167,209,183,2.2,2,15
nongzhanguan_aq,2018/3/26 16:00,176,219,187,2.6,2,15
nongzhanguan_aq,2018/3/26 17:00,174,206,171,1.9,2,14
nongzhanguan_aq,2018/3/26 18:00,175,185,156,1.6,2,10
nongzhanguan_aq,2018/3/26 19:00,176,183,139,1.6,2,9
nongzhanguan_aq,2018/3/26 20:00,182,187,136,1.7,2,7
nongzhanguan_aq,2018/3/26 21:00,179,,131,1.4,2,7
nongzhanguan_aq,2018/3/26 22:00,179,,139,1.3,2,8
nongzhanguan_aq,2018/3/26 23:00,179,,139,1.4,2,8
nongzhanguan_aq,2018/3/27 0:00,194,206,127,1.5,2,11
nongzhanguan_aq,2018/3/27 1:00,204,224,108,1.5,7,15
nongzhanguan_aq,2018/3/27 2:00,202,211,100,1.4,22,18
nongzhanguan_aq,2018/3/27 3:00,206,211,101,1.4,38,19
nongzhanguan_aq,2018/3/27 4:00,212,214,94,1.3,66,21
nongzhanguan_aq,2018/3/27 5:00,213,213,71,1.2,111,21
nongzhanguan_aq,2018/3/27 6:00,205,,70,1.1,125,22
nongzhanguan_aq,2018/3/27 7:00,198,,64,1.1,140,23
nongzhanguan_aq,2018/3/27 8:00,194,206,71,1.1,136,21
nongzhanguan_aq,2018/3/27 9:00,197,214,76,1.2,137,21
nongzhanguan_aq,2018/3/27 10:00,196,229,73,1.2,133,19
nongzhanguan_aq,2018/3/27 11:00,197,233,73,1.2,121,16
nongzhanguan_aq,2018/3/27 12:00,209,248,109,1.5,59,14
nongzhanguan_aq,2018/3/27 13:00,218,249,141,1.7,26,13
nongzhanguan_aq,2018/3/27 14:00,224,247,143,1.8,24,12
nongzhanguan_aq,2018/3/27 15:00,236,269,188,2.1,2,11
nongzhanguan_aq,2018/3/27 16:00,238,247,157,2,4,9
nongzhanguan_aq,2018/3/27 17:00,241,245,155,1.9,2,8
nongzhanguan_aq,2018/3/27 18:00,250,,161,1.9,2,9
nongzhanguan_aq,2018/3/27 19:00,253,,168,1.9,2,10
nongzhanguan_aq,2018/3/27 20:00,233,,99,1.4,37,10
nongzhanguan_aq,2018/3/27 21:00,206,400,48,1,72,10
nongzhanguan_aq,2018/3/27 22:00,194,1600,27,0.7,73,4
nongzhanguan_aq,2018/3/27 23:00,214,2225,31,0.5,57,2
nongzhanguan_aq,2018/3/28 0:00,204,2177,34,0.4,53,2
nongzhanguan_aq,2018/3/28 1:00,175,1817,40,0.5,49,2
nongzhanguan_aq,2018/3/28 2:00,163,1192,55,1.7,46,23
nongzhanguan_aq,2018/3/28 3:00,157,1147,40,1.4,53,13
nongzhanguan_aq,2018/3/28 4:00,138,1347,30,1.1,60,7
nongzhanguan_aq,2018/3/28 5:00,128,1366,26,1,71,7
nongzhanguan_aq,2018/3/28 6:00,111,1172,24,0.8,78,6
nongzhanguan_aq,2018/3/28 7:00,106,1076,24,0.6,79,4
nongzhanguan_aq,2018/3/28 8:00,137,976,28,0.5,71,3
nongzhanguan_aq,2018/3/28 9:00,96,828,25,0.4,75,3
nongzhanguan_aq,2018/3/28 10:00,89,470,29,0.4,73,4
nongzhanguan_aq,2018/3/28 11:00,65,413,39,0.5,58,4
nongzhanguan_aq,2018/3/28 12:00,54,301,39,0.5,56,4
nongzhanguan_aq,2018/3/28 13:00,45,223,49,0.6,43,3
nongzhanguan_aq,2018/3/28 14:00,38,186,49,0.5,40,3
nongzhanguan_aq,2018/3/28 15:00,34,148,61,0.5,29,3
nongzhanguan_aq,2018/3/28 16:00,34,149,52,0.5,37,3
nongzhanguan_aq,2018/3/28 17:00,35,169,67,0.5,19,3
nongzhanguan_aq,2018/3/28 18:00,43,223,80,0.6,6,6
nongzhanguan_aq,2018/3/28 19:00,44,190,52,0.7,36,9
nongzhanguan_aq,2018/3/28 20:00,35,154,42,1.2,44,24
nongzhanguan_aq,2018/3/28 21:00,41,150,52,1.1,36,20
nongzhanguan_aq,2018/3/28 22:00,43,150,50,1.1,34,15
nongzhanguan_aq,2018/3/28 23:00,42,166,61,1.6,32,31
nongzhanguan_aq,2018/3/29 0:00,46,202,61,1.6,32,33
nongzhanguan_aq,2018/3/29 1:00,51,212,67,1.8,26,40
nongzhanguan_aq,2018/3/29 2:00,60,227,63,2,33,47
nongzhanguan_aq,2018/3/29 3:00,53,221,46,1.5,49,35
nongzhanguan_aq,2018/3/29 4:00,49,198,42,1.3,60,31
nongzhanguan_aq,2018/3/29 5:00,54,187,44,1.4,63,26
nongzhanguan_aq,2018/3/29 6:00,64,137,,,72,20
nongzhanguan_aq,2018/3/29 7:00,45,137,26,0.8,,
nongzhanguan_aq,2018/3/29 8:00,44,168,26,1,93,17
nongzhanguan_aq,2018/3/29 9:00,41,150,27,0.8,96,12
nongzhanguan_aq,2018/3/29 10:00,50,224,30,0.7,90,8
nongzhanguan_aq,2018/3/29 11:00,38,297,43,0.6,65,8
nongzhanguan_aq,2018/3/29 12:00,35,187,46,0.6,57,8
nongzhanguan_aq,2018/3/29 13:00,32,158,43,0.6,57,8
nongzhanguan_aq,2018/3/29 14:00,25,114,43,0.5,56,7
nongzhanguan_aq,2018/3/29 15:00,24,88,46,0.6,51,8
nongzhanguan_aq,2018/3/29 16:00,25,71,41,0.5,56,7
nongzhanguan_aq,2018/3/29 17:00,18,58,45,0.5,54,8
nongzhanguan_aq,2018/3/29 18:00,22,56,49,0.5,49,6
nongzhanguan_aq,2018/3/29 19:00,20,61,75,0.5,25,7
nongzhanguan_aq,2018/3/29 20:00,23,70,98,0.6,2,7
nongzhanguan_aq,2018/3/29 21:00,29,84,98,0.5,2,6
nongzhanguan_aq,2018/3/29 22:00,55,86,97,0.6,2,7
nongzhanguan_aq,2018/3/29 23:00,29,82,95,0.6,3,8
nongzhanguan_aq,2018/3/30 0:00,29,98,96,0.7,5,8
nongzhanguan_aq,2018/3/30 1:00,27,66,80,0.6,30,8
nongzhanguan_aq,2018/3/30 2:00,25,51,48,0.6,67,8
nongzhanguan_aq,2018/3/30 3:00,33,43,35,0.6,82,9
nongzhanguan_aq,2018/3/30 4:00,34,58,40,0.6,82,7
nongzhanguan_aq,2018/3/30 5:00,28,58,33,0.6,95,7
nongzhanguan_aq,2018/3/30 6:00,37,55,30,0.5,103,6
nongzhanguan_aq,2018/3/30 7:00,29,81,35,0.6,104,6
nongzhanguan_aq,2018/3/30 8:00,55,91,35,0.5,118,6
nongzhanguan_aq,2018/3/30 9:00,57,110,34,0.5,133,6
nongzhanguan_aq,2018/3/30 10:00,50,111,40,0.5,136,6
nongzhanguan_aq,2018/3/30 11:00,64,111,45,0.6,129,7
nongzhanguan_aq,2018/3/30 12:00,63,112,59,0.7,99,7
nongzhanguan_aq,2018/3/30 13:00,62,133,85,0.8,54,8
nongzhanguan_aq,2018/3/30 14:00,66,132,99,1,24,11
nongzhanguan_aq,2018/3/30 15:00,71,131,107,1,16,13
nongzhanguan_aq,2018/3/30 16:00,83,139,119,1.1,5,14
nongzhanguan_aq,2018/3/30 17:00,86,146,121,1.1,5,18
nongzhanguan_aq,2018/3/30 18:00,90,150,123,1.2,2,18
nongzhanguan_aq,2018/3/30 19:00,98,152,123,1.3,2,19
nongzhanguan_aq,2018/3/30 20:00,100,161,116,1.1,2,17
nongzhanguan_aq,2018/3/30 21:00,100,151,103,1,2,16
nongzhanguan_aq,2018/3/30 22:00,99,155,105,1.1,2,18
nongzhanguan_aq,2018/3/30 23:00,103,160,102,1.1,2,18
nongzhanguan_aq,2018/3/31 0:00,124,154,101,1.2,4,19
nongzhanguan_aq,2018/3/31 1:00,109,144,104,1.2,20,30
nongzhanguan_aq,2018/3/31 2:00,110,148,92,1.2,40,32
nongzhanguan_aq,2018/3/31 3:00,109,148,84,1.1,56,26
nongzhanguan_aq,2018/3/31 4:00,98,130,70,1,80,20
nongzhanguan_aq,2018/3/31 5:00,99,138,67,1,95,18
nongzhanguan_aq,2018/3/31 6:00,100,149,69,1,108,16
nongzhanguan_aq,2018/3/31 7:00,100,150,62,0.8,127,15
nongzhanguan_aq,2018/3/31 8:00,94,167,49,0.8,149,14
nongzhanguan_aq,2018/3/31 9:00,100,162,44,0.8,161,12
nongzhanguan_aq,2018/3/31 10:00,108,196,58,0.8,144,13
nongzhanguan_aq,2018/3/31 11:00,124,214,68,0.9,129,14
nongzhanguan_aq,2018/3/31 12:00,,9,58,0.9,129,14
nongzhanguan_aq,2018/3/31 13:00,95,138,103,1.3,66,13
nongzhanguan_aq,2018/3/31 14:00,,,,,,
nongzhanguan_aq,2018/3/31 15:00,148,200,161,1.7,2,10
pingchang_aq,2018/2/28 16:00,5,57,2,0.3,88,2
pingchang_aq,2018/2/28 17:00,7,47,3,0.3,86,2
pingchang_aq,2018/2/28 18:00,14,29,2,0.3,85,2
pingchang_aq,2018/2/28 19:00,9,19,2,0.2,86,2
pingchang_aq,2018/2/28 20:00,3,21,2,0.3,79,2
pingchang_aq,2018/2/28 21:00,3,27,3,0.3,80,2
pingchang_aq,2018/2/28 22:00,9,31,6,0.3,75,2
pingchang_aq,2018/2/28 23:00,11,36,10,0.3,71,2
pingchang_aq,2018/3/1 0:00,10,45,14,0.3,66,2
pingchang_aq,2018/3/1 1:00,13,49,10,0.4,70,2
pingchang_aq,2018/3/1 2:00,16,37,7,0.4,77,2
pingchang_aq,2018/3/1 3:00,11,42,6,0.4,83,2
pingchang_aq,2018/3/1 4:00,7,32,5,0.4,86,2
pingchang_aq,2018/3/1 5:00,8,19,4,0.4,91,2
pingchang_aq,2018/3/1 6:00,9,24,4,0.4,94,2
pingchang_aq,2018/3/1 7:00,12,29,4,0.3,97,2
pingchang_aq,2018/3/1 8:00,11,57,8,0.3,94,2
pingchang_aq,2018/3/1 9:00,15,63,12,0.4,91,4
pingchang_aq,2018/3/1 10:00,28,89,19,0.5,81,7
pingchang_aq,2018/3/1 11:00,33,91,28,0.6,70,5
pingchang_aq,2018/3/1 12:00,31,90,24,0.6,73,6
pingchang_aq,2018/3/1 13:00,36,87,23,0.6,68,6
pingchang_aq,2018/3/1 14:00,35,81,23,0.6,64,6
pingchang_aq,2018/3/1 15:00,35,76,26,0.7,56,7
pingchang_aq,2018/3/1 16:00,47,80,31,0.7,44,9
pingchang_aq,2018/3/1 17:00,38,78,41,0.8,31,7
pingchang_aq,2018/3/1 18:00,44,83,47,0.9,20,11
pingchang_aq,2018/3/1 19:00,49,81,46,1,19,13
pingchang_aq,2018/3/1 20:00,52,74,45,1,19,12
pingchang_aq,2018/3/1 21:00,54,72,42,1,20,10
pingchang_aq,2018/3/1 22:00,46,62,39,0.9,23,10
pingchang_aq,2018/3/1 23:00,47,63,45,1,15,10
pingchang_aq,2018/3/2 0:00,49,69,45,1.1,17,12
pingchang_aq,2018/3/2 1:00,48,70,37,1.1,33,14
pingchang_aq,2018/3/2 2:00,52,67,33,1,41,15
pingchang_aq,2018/3/2 3:00,56,84,41,1.2,39,16
pingchang_aq,2018/3/2 4:00,59,82,36,1,52,15
pingchang_aq,2018/3/2 5:00,63,80,28,0.9,72,17
pingchang_aq,2018/3/2 6:00,72,86,29,0.9,80,18
pingchang_aq,2018/3/2 7:00,73,94,31,1,84,17
pingchang_aq,2018/3/2 8:00,74,96,39,1,81,19
pingchang_aq,2018/3/2 9:00,81,102,51,1.1,68,18
pingchang_aq,2018/3/2 10:00,75,106,58,1.1,56,18
pingchang_aq,2018/3/2 11:00,81,99,64,1.2,46,17
pingchang_aq,2018/3/2 12:00,104,113,76,1.4,29,22
pingchang_aq,2018/3/2 13:00,117,143,56,1.3,42,22
pingchang_aq,2018/3/2 14:00,99,135,54,1.3,40,19
pingchang_aq,2018/3/2 15:00,109,133,72,1.4,22,22
pingchang_aq,2018/3/2 16:00,99,114,47,1.2,40,16
pingchang_aq,2018/3/2 17:00,89,111,40,1.2,44,15
pingchang_aq,2018/3/2 18:00,103,120,86,2.2,2,23
pingchang_aq,2018/3/2 19:00,109,121,64,1.4,12,16
pingchang_aq,2018/3/2 20:00,107,125,62,1.4,10,14
pingchang_aq,2018/3/2 21:00,111,130,70,1.9,6,14
pingchang_aq,2018/3/2 22:00,111,139,71,2.5,2,15
pingchang_aq,2018/3/2 23:00,124,147,65,1.8,5,11
pingchang_aq,2018/3/3 0:00,130,152,46,1.8,22,11
pingchang_aq,2018/3/3 1:00,143,167,62,2.5,14,18
pingchang_aq,2018/3/3 2:00,140,173,45,1.9,40,21
pingchang_aq,2018/3/3 3:00,160,192,53,2.2,51,24
pingchang_aq,2018/3/3 4:00,163,192,44,1.9,74,23
pingchang_aq,2018/3/3 5:00,170,191,40,1.8,86,20
pingchang_aq,2018/3/3 6:00,173,193,45,1.9,87,19
pingchang_aq,2018/3/3 7:00,172,204,42,1.8,91,16
pingchang_aq,2018/3/3 8:00,178,204,44,1.7,81,14
pingchang_aq,2018/3/3 9:00,176,199,46,1.6,69,12
pingchang_aq,2018/3/3 10:00,181,196,49,1.7,57,10
pingchang_aq,2018/3/3 11:00,180,195,50,1.7,49,9
pingchang_aq,2018/3/3 12:00,173,184,63,1.8,29,8
pingchang_aq,2018/3/3 13:00,206,,87,2.4,7,12
pingchang_aq,2018/3/3 14:00,189,,77,2.3,12,14
pingchang_aq,2018/3/3 15:00,46,,20,0.7,65,5
pingchang_aq,2018/3/3 16:00,16,18,4,0.4,83,2
pingchang_aq,2018/3/3 17:00,17,36,2,0.3,85,2
pingchang_aq,2018/3/3 18:00,5,45,5,0.4,79,2
pingchang_aq,2018/3/3 19:00,10,67,11,0.4,70,2
pingchang_aq,2018/3/3 20:00,39,99,25,0.6,51,3
pingchang_aq,2018/3/3 21:00,14,30,42,0.8,30,4
pingchang_aq,2018/3/3 22:00,16,59,62,0.9,7,6
pingchang_aq,2018/3/3 23:00,9,49,45,0.5,23,2
pingchang_aq,2018/3/4 0:00,12,68,44,0.6,23,2
pingchang_aq,2018/3/4 1:00,33,85,42,0.8,27,4
pingchang_aq,2018/3/4 2:00,39,121,32,0.9,41,6
pingchang_aq,2018/3/4 3:00,108,274,46,1.6,24,12
pingchang_aq,2018/3/4 4:00,97,265,36,1.4,37,13
pingchang_aq,2018/3/4 5:00,76,264,29,1.3,47,12
pingchang_aq,2018/3/4 6:00,64,292,26,0.9,53,8
pingchang_aq,2018/3/4 7:00,59,299,28,0.8,50,7
pingchang_aq,2018/3/4 8:00,56,304,31,0.8,44,7
pingchang_aq,2018/3/4 9:00,55,317,31,0.8,44,6
pingchang_aq,2018/3/4 10:00,51,284,34,0.7,40,6
pingchang_aq,2018/3/4 11:00,39,240,37,0.6,33,5
pingchang_aq,2018/3/4 12:00,35,220,43,0.7,26,7
pingchang_aq,2018/3/4 13:00,43,205,41,0.7,27,7
pingchang_aq,2018/3/4 14:00,36,185,42,0.7,23,7
pingchang_aq,2018/3/4 15:00,34,161,42,0.7,21,6
pingchang_aq,2018/3/4 16:00,43,170,35,0.8,20,4
pingchang_aq,2018/3/4 17:00,44,176,34,0.8,17,4
pingchang_aq,2018/3/4 18:00,39,174,34,0.7,16,2
pingchang_aq,2018/3/4 19:00,40,165,40,0.7,8,2
pingchang_aq,2018/3/4 20:00,39,157,35,0.8,7,2
pingchang_aq,2018/3/4 21:00,35,151,37,0.8,11,2
pingchang_aq,2018/3/4 22:00,30,140,51,0.7,2,2
pingchang_aq,2018/3/4 23:00,48,165,53,2.1,2,16
pingchang_aq,2018/3/5 0:00,43,160,49,1.3,2,7
pingchang_aq,2018/3/5 1:00,44,155,43,1.2,9,5
pingchang_aq,2018/3/5 2:00,48,173,41,1,20,6
pingchang_aq,2018/3/5 3:00,48,184,31,0.8,38,6
pingchang_aq,2018/3/5 4:00,57,180,42,0.9,38,8
pingchang_aq,2018/3/5 5:00,67,171,62,1.2,35,9
pingchang_aq,2018/3/5 6:00,63,145,60,1,42,7
pingchang_aq,2018/3/5 7:00,50,101,23,0.9,82,11
pingchang_aq,2018/3/5 8:00,43,140,25,0.9,83,10
pingchang_aq,2018/3/5 9:00,46,135,28,0.9,80,12
pingchang_aq,2018/3/5 10:00,52,132,34,1,72,18
pingchang_aq,2018/3/5 11:00,62,140,38,1.1,65,16
pingchang_aq,2018/3/5 12:00,60,133,38,1.2,62,15
pingchang_aq,2018/3/5 13:00,46,116,35,0.8,51,8
pingchang_aq,2018/3/5 14:00,26,79,32,0.7,49,5
pingchang_aq,2018/3/5 15:00,31,65,32,0.7,48,5
pingchang_aq,2018/3/5 16:00,33,53,28,0.6,50,6
pingchang_aq,2018/3/5 17:00,32,49,38,0.8,36,4
pingchang_aq,2018/3/5 18:00,33,56,33,0.9,40,4
pingchang_aq,2018/3/5 19:00,34,45,29,0.8,42,4
pingchang_aq,2018/3/5 20:00,35,41,32,0.8,34,3
pingchang_aq,2018/3/5 21:00,35,54,40,0.9,20,3
pingchang_aq,2018/3/5 22:00,34,55,34,0.8,25,3
pingchang_aq,2018/3/5 23:00,33,63,35,0.8,20,2
pingchang_aq,2018/3/6 0:00,37,83,36,0.8,22,3
pingchang_aq,2018/3/6 1:00,49,91,35,1,34,7
pingchang_aq,2018/3/6 2:00,64,88,39,1.2,36,13
pingchang_aq,2018/3/6 3:00,69,88,40,1.3,46,17
pingchang_aq,2018/3/6 4:00,64,72,31,1.3,61,17
pingchang_aq,2018/3/6 5:00,70,79,32,1.5,66,19
pingchang_aq,2018/3/6 6:00,67,68,33,1.3,71,17
pingchang_aq,2018/3/6 7:00,66,76,37,1.2,72,13
pingchang_aq,2018/3/6 8:00,49,,29,0.8,82,10
pingchang_aq,2018/3/6 9:00,41,57,31,,75,9
pingchang_aq,2018/3/6 10:00,41,76,,0.7,57,
pingchang_aq,2018/3/6 11:00,,83,52,0.9,,6
pingchang_aq,2018/3/6 12:00,21,62,37,0.8,52,9
pingchang_aq,2018/3/6 13:00,28,74,33,0.7,54,9
pingchang_aq,2018/3/6 14:00,35,71,41,0.8,42,9
pingchang_aq,2018/3/6 15:00,34,53,44,0.8,39,8
pingchang_aq,2018/3/6 16:00,27,42,32,0.8,51,8
pingchang_aq,2018/3/6 17:00,24,59,36,0.7,39,5
pingchang_aq,2018/3/6 18:00,20,50,38,0.6,34,3
pingchang_aq,2018/3/6 19:00,20,39,37,0.5,37,3
pingchang_aq,2018/3/6 20:00,22,24,37,0.5,32,3
pingchang_aq,2018/3/6 21:00,15,38,41,0.4,29,3
pingchang_aq,2018/3/6 22:00,19,38,49,0.5,21,3
pingchang_aq,2018/3/6 23:00,30,43,42,0.6,23,5
pingchang_aq,2018/3/7 0:00,,,,,,
pingchang_aq,2018/3/7 1:00,44,62,44,0.7,26,7
pingchang_aq,2018/3/7 2:00,46,68,42,0.7,30,7
pingchang_aq,2018/3/7 3:00,42,62,41,0.7,35,7
pingchang_aq,2018/3/7 4:00,46,51,41,0.8,41,9
pingchang_aq,2018/3/7 5:00,51,66,40,0.8,45,7
pingchang_aq,2018/3/7 6:00,59,70,43,0.8,45,7
pingchang_aq,2018/3/7 7:00,57,68,44,0.8,46,6
pingchang_aq,2018/3/7 8:00,63,76,46,0.8,45,6
pingchang_aq,2018/3/7 9:00,58,75,48,0.8,43,6
pingchang_aq,2018/3/7 10:00,65,85,59,0.9,32,7
pingchang_aq,2018/3/7 11:00,64,90,68,1,20,7
pingchang_aq,2018/3/7 12:00,76,92,77,1.2,8,7
pingchang_aq,2018/3/7 13:00,79,102,81,1.4,5,8
pingchang_aq,2018/3/7 14:00,47,54,37,0.8,49,5
pingchang_aq,2018/3/7 15:00,15,39,7,0.3,78,2
pingchang_aq,2018/3/7 16:00,11,44,4,0.3,77,2
pingchang_aq,2018/3/7 17:00,13,27,3,0.2,77,2
pingchang_aq,2018/3/7 18:00,4,28,3,0.2,77,2
pingchang_aq,2018/3/7 19:00,8,25,11,0.3,67,2
pingchang_aq,2018/3/7 20:00,3,30,6,0.3,72,2
pingchang_aq,2018/3/7 21:00,8,30,6,0.3,70,2
pingchang_aq,2018/3/7 22:00,7,36,12,0.3,62,2
pingchang_aq,2018/3/7 23:00,14,61,37,0.6,35,4
pingchang_aq,2018/3/8 0:00,35,64,72,1.3,5,11
pingchang_aq,2018/3/8 1:00,31,67,61,1.2,18,10
pingchang_aq,2018/3/8 2:00,30,71,41,0.8,39,8
pingchang_aq,2018/3/8 3:00,23,42,19,0.5,65,5
pingchang_aq,2018/3/8 4:00,22,34,17,0.5,68,5
pingchang_aq,2018/3/8 5:00,19,39,19,0.5,68,4
pingchang_aq,2018/3/8 6:00,17,39,23,0.4,65,2
pingchang_aq,2018/3/8 7:00,21,49,26,0.4,67,2
pingchang_aq,2018/3/8 8:00,44,72,27,0.6,77,2
pingchang_aq,2018/3/8 9:00,59,95,32,0.8,79,4
pingchang_aq,2018/3/8 10:00,77,107,41,1,75,7
pingchang_aq,2018/3/8 11:00,95,117,46,1.1,69,7
pingchang_aq,2018/3/8 12:00,104,122,51,1.2,60,9
pingchang_aq,2018/3/8 13:00,103,116,53,1.3,51,9
pingchang_aq,2018/3/8 14:00,101,114,52,1.4,46,11
pingchang_aq,2018/3/8 15:00,98,110,50,1.4,45,10
pingchang_aq,2018/3/8 16:00,93,100,48,1.4,40,7
pingchang_aq,2018/3/8 17:00,83,84,55,1.3,31,6
pingchang_aq,2018/3/8 18:00,68,83,68,1.2,14,9
pingchang_aq,2018/3/8 19:00,68,82,68,1.3,8,9
pingchang_aq,2018/3/8 20:00,59,70,66,1.3,6,9
pingchang_aq,2018/3/8 21:00,62,69,63,1.3,6,8
pingchang_aq,2018/3/8 22:00,69,76,64,1.4,4,7
pingchang_aq,2018/3/8 23:00,84,91,80,1.9,2,14
pingchang_aq,2018/3/9 0:00,83,100,74,1.6,4,13
pingchang_aq,2018/3/9 1:00,84,90,70,1.7,7,15
pingchang_aq,2018/3/9 2:00,84,93,68,1.6,15,15
pingchang_aq,2018/3/9 3:00,88,88,64,1.5,25,14
pingchang_aq,2018/3/9 4:00,86,89,51,1.2,43,13
pingchang_aq,2018/3/9 5:00,92,,49,1.1,55,13
pingchang_aq,2018/3/9 6:00,96,,59,1.3,58,14
pingchang_aq,2018/3/9 7:00,109,,78,1.4,47,15
pingchang_aq,2018/3/9 8:00,115,,82,1.4,47,14
pingchang_aq,2018/3/9 9:00,119,120,78,1.3,52,15
pingchang_aq,2018/3/9 10:00,123,,75,1.3,56,15
pingchang_aq,2018/3/9 11:00,133,,87,1.4,41,15
pingchang_aq,2018/3/9 12:00,137,,85,1.6,36,15
pingchang_aq,2018/3/9 13:00,137,,77,1.5,39,15
pingchang_aq,2018/3/9 14:00,128,,70,1.5,39,14
pingchang_aq,2018/3/9 15:00,151,,114,2.5,5,21
pingchang_aq,2018/3/9 16:00,145,,79,1.7,28,14
pingchang_aq,2018/3/9 17:00,139,,63,1.6,40,14
pingchang_aq,2018/3/9 18:00,140,,42,1.4,56,12
pingchang_aq,2018/3/9 19:00,141,,38,1.6,54,11
pingchang_aq,2018/3/9 20:00,163,164,97,3.2,4,23
pingchang_aq,2018/3/9 21:00,142,,92,2.3,4,17
pingchang_aq,2018/3/9 22:00,149,,88,2.1,4,14
pingchang_aq,2018/3/9 23:00,139,144,82,1.8,3,10
pingchang_aq,2018/3/10 0:00,163,164,80,2.9,9,19
